contract_id,archive_member,source_path,category,media_type,bytes,sha256,git_blob,source_revision,base_revision
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05o-baseline-group-queue-2026-08-10.csv,docs/audits/mv05o-baseline-group-queue-2026-08-10.csv,generated_audit_table,text/csv,121386,6a08341e4b09166fd98d4f0a75da5b0a966f479d47156e686876d5b6e095012b,b1beadecb736de86f02aa34e530ede44f38fa827,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05o-canonical-package-validation-2026-08-10.csv,docs/audits/mv05o-canonical-package-validation-2026-08-10.csv,generated_audit_table,text/csv,1098,6552134195cf0c444743eebd051dff68aa4e128cb5ab761644bba8d62f12c480,a6b7610c8b642e4b0b49d9f2f83c8ba67b5dbcd9,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05o-deterministic-repeat-2026-08-10.csv,docs/audits/mv05o-deterministic-repeat-2026-08-10.csv,generated_audit_table,text/csv,1915,c54277897d15bed56a89570679202135f81f5350d1ee70d62f99a39589da5f23,ab5c1f925d23cc5540e183d13dd6c5955f04f083,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05o-independent-validation-2026-08-10.csv,docs/audits/mv05o-independent-validation-2026-08-10.csv,generated_audit_table,text/csv,1809,748bdda08fe0e1ea6774ee687eab2caafc4dcdea179dca2e25fb89737e97a3e9,e0358e6dad33135e358247de1b2d1b20cf582e56,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05o-landscape-chunk-queue-2026-08-10.csv,docs/audits/mv05o-landscape-chunk-queue-2026-08-10.csv,generated_audit_table,text/csv,3997137,6a65ed64648bcec0db2c1c180672cb9375b4e5192eb4109cc8098d0aa8d3f2e0,3c721e9b488e35e58baf0a0c2ac22c9ee4cfffe2,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05o-landscape-runner-fixture-validation-2026-08-10.csv,docs/audits/mv05o-landscape-runner-fixture-validation-2026-08-10.csv,generated_audit_table,text/csv,2491,396ea35d8f3120a2d4946635b24bb1c66e9cea1bae12f15b6bc712660b9a4d26,080e820e177aa76e5518f26fead2ab3fe1f70186,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05o-prefreeze-summary-2026-08-10.csv,docs/audits/mv05o-prefreeze-summary-2026-08-10.csv,generated_audit_table,text/csv,1322,a56d8a5eef011b8f65dcaba9261ce1ea178a7edde7a7bf4744ab6e0e5a7b6450,cd491f7b3fc958772be1f46a3c4fdb383ee02bea,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05o-production-group-queue-2026-08-10.csv,docs/audits/mv05o-production-group-queue-2026-08-10.csv,generated_audit_table,text/csv,92649,b185591c777083f66fd23bc9fd1fe64d95c20494deed9ef74a1d893b937b57b9,ffc40faca36d597d4fe21e6174e886f5c49e8897,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05o-runner-resume-validation-2026-08-10.csv,docs/audits/mv05o-runner-resume-validation-2026-08-10.csv,generated_audit_table,text/csv,313,bd669cea9f9bbafa201622cfc5a14eba0c6240aa5b21d73a3d2f249a4eadc51b,8d4e484074c19e8a9318abe40af570c60f8a9978,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05o-source-freeze-2026-08-10.csv,docs/audits/mv05o-source-freeze-2026-08-10.csv,generated_audit_table,text/csv,5705,45572b2471055e3e0a44ddf96f828a2706b0301df7060d62834f0c97de6d66ca,24c0889353f938d96620c2d40ce2e56d7e237607,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05o-validation-plan-2026-08-10.csv,docs/audits/mv05o-validation-plan-2026-08-10.csv,generated_audit_table,text/csv,6320,d0cc066a2bf27c6846ddd3ce402166766c481a16f505722d339ed9487512c51f,54cec86e8b11dd6c068ad91126efe5e34e7df34b,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05p-artifact-manifest-2026-08-10.csv,docs/audits/mv05p-artifact-manifest-2026-08-10.csv,generated_audit_table,text/csv,5252,e6c3ab3f1c5f6740ebe181f71854be1aa343a7c047575f040ce6eaf8e43c61af,5ca59d9b75c7460e32d87a3fdf7942ace3fe3a2e,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05p-canonical-package-validation-2026-08-10.csv,docs/audits/mv05p-canonical-package-validation-2026-08-10.csv,generated_audit_table,text/csv,1240,8af16a0ce0eeeff0dcb9c6bac2ae6ec541085a1391818cdad6347a993ecd38d5,3f05e544ec38ac10f68c5f453c22f924bb6c0696,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05p-exact-r-oracles-2026-08-10.csv,docs/audits/mv05p-exact-r-oracles-2026-08-10.csv,generated_audit_table,text/csv,5196,fd45387081f71dc832b5d17b232d658268dd322f0daca6da4309dced18fc68fa,674b45e8dc4cdb87d5a0fc656c4024a15619d499,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05p-immutable-resume-validation-2026-08-10.csv,docs/audits/mv05p-immutable-resume-validation-2026-08-10.csv,generated_audit_table,text/csv,361,9bea7a6dd8b2983a4b0416c67e3524fe558eb8f6e031d0f08977111415e03fdf,f83e150e4f76b63ba7fd75cf57eae6520108b715,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05p-matrix-validation-2026-08-10.csv,docs/audits/mv05p-matrix-validation-2026-08-10.csv,generated_audit_table,text/csv,157040,979a780ed6690a57d1fabdf7fbe693edc76dd30626e0a38e519bd0c0aea45817,a1374b1a8fc71f9eba6afb8dc9415d14400125f1,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05p-maximum-group-byte-repeat-2026-08-10.csv,docs/audits/mv05p-maximum-group-byte-repeat-2026-08-10.csv,generated_audit_table,text/csv,31346,6399b348082fda43d40ef357edb7063ed67cca143ef4aef8340311be6b703d7d,11e66d403aa04a472909f77ef1dc7ad8fb09cdce,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05p-production-completion-2026-08-10.csv,docs/audits/mv05p-production-completion-2026-08-10.csv,generated_audit_table,text/csv,608,9b858e35960cb96d533b853fc60d230b2a9cee71f3b796a9209f11069043a03b,545622350bd9215587e29343628c1e9e176a4c9a,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05p-production-launch-readiness-2026-08-10.csv,docs/audits/mv05p-production-launch-readiness-2026-08-10.csv,generated_audit_table,text/csv,3677,18fb4f33130fc13f43d4ff2e66a723cd61b6deab1a9925b6ba085f4518b16968,96469244542687afd6339ba9f583a27a6daec7d4,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05p-resource-reconciliation-2026-08-10.csv,docs/audits/mv05p-resource-reconciliation-2026-08-10.csv,generated_audit_table,text/csv,803,87e932fa4e894208bd232ce08998e8555220502d48f7aea91fb19f72fd7ca65a,2b4ee64ec128e79a0c9e51533d7c614fa390ad00,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05p-supplemental-pseudobulk-byte-repeat-2026-08-10.csv,docs/audits/mv05p-supplemental-pseudobulk-byte-repeat-2026-08-10.csv,generated_audit_table,text/csv,835,fdfbd753129621e6faf48b80ec87411be5748d4f35437779f06206afbaea941c,42c77688ea01d62c3d3593f9cf8dbdcdb2e06d28,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05p-unit-manifest-2026-08-10.csv,docs/audits/mv05p-unit-manifest-2026-08-10.csv,generated_audit_table,text/csv,2024860,8e23cf63312db1dab243aaad545449a2921aafac555ba42ea1dce5da88478740,69a6dfbd0fa6495d99f1ba5eac1f424758a0a9d9,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05q-abort-rules-2026-08-10.csv,docs/audits/mv05q-abort-rules-2026-08-10.csv,generated_audit_table,text/csv,1891,7173963ca91780376c026d94a52050fceee815a4ae60e92fedb6282e4ad06de9,e607e953c2ec3b5ad73e0660f087ae0f708bf3e4,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05q-analysis-matrix-context-validation-2026-08-10.csv,docs/audits/mv05q-analysis-matrix-context-validation-2026-08-10.csv,generated_audit_table,text/csv,200633,13fb7dcc31ead5416a5ef11af118e47c32060da3a721c2b88c0a762ca0d7088b,b48354e428636d3949e1b3803a82c89c39183023,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05q-analysis-queue-2026-08-10.csv,docs/audits/mv05q-analysis-queue-2026-08-10.csv,generated_audit_table,text/csv,72233,1f084cc26abaa6aa71ebc29c2cce633d9eaa6c3690c59a3ad8763651dc5aa13f,38d1099c7cd061ee93356d3e5ee802b0335cb5a6,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05q-artifact-manifest-2026-08-10.csv,docs/audits/mv05q-artifact-manifest-2026-08-10.csv,generated_audit_table,text/csv,5184,7f68c082ef9ab75f05f4910d9ff7d322f99abf4be5c93d1612427e0cc54bd326,fd59a2c5ef69cd537b01dbc678a02ad5225d2426,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05q-canonical-package-validation-2026-08-10.csv,docs/audits/mv05q-canonical-package-validation-2026-08-10.csv,generated_audit_table,text/csv,1407,37e7d89df621e9b5db937a8cab4f1a8f9cbd29b4392b0c4bd670f9db9ab11319,7dd3be8fd18966fbd0c06e10874c444ae8233d16,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05q-group-completion-2026-08-10.csv,docs/audits/mv05q-group-completion-2026-08-10.csv,generated_audit_table,text/csv,101697,3ab131c7e2268d88a606ef71f567237f97da5802059cfb4d114db6c22ff80940,a65d9d02b9577f014be897ebc4f39521d7ac47fe,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05q-group-validation-2026-08-10.csv,docs/audits/mv05q-group-validation-2026-08-10.csv,generated_audit_table,text/csv,35448,a193dddce89362e5e31e303898c4d7f693a647434f1d123d8ec7f56d063a8049,2b9efbe7f442325689ebaccc71049b7fcf2e4dc1,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05q-heldout-assignments-2026-08-10.csv.gz,docs/audits/mv05q-heldout-assignments-2026-08-10.csv.gz,generated_audit_table,application/gzip,201590,0ab2dc2d810865761e1b35fd11c4e37c76b7b75e9f06b54b084fa8fc3ba1b31f,6c5428d01fbad32125eaeb932e8a9d5030955013,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05q-immutable-resume-validation-2026-08-10.csv,docs/audits/mv05q-immutable-resume-validation-2026-08-10.csv,generated_audit_table,text/csv,321,626a3a8113b0c42cb673e218b84f2e10312ee06eb89ebf360efd1fa50df600e7,e5d3bf73bb3d2b79077231abe3b534714e7df46e,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05q-maximum-fold-clean-repeat-2026-08-10.csv,docs/audits/mv05q-maximum-fold-clean-repeat-2026-08-10.csv,generated_audit_table,text/csv,18201,2ed0371201582b6fabe5c07727aac3202bd13d5a1674e261a10e6f3d48e481d0,5800efcb112f64f6932f4314da2acf58dbf6a281,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05q-method-alias-registry-2026-08-10.csv,docs/audits/mv05q-method-alias-registry-2026-08-10.csv,generated_audit_table,text/csv,2967,173aaf25d4ca443cd739d53d90f7ead11391b8fafbfa724f001d514931164e56,3b3260cb30472cf84c76822d9c1f08c030c3376f,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05q-production-completion-2026-08-10.csv,docs/audits/mv05q-production-completion-2026-08-10.csv,generated_audit_table,text/csv,689,b4d7016ac1bf9e19b76b4e5423bf1203c7c43f43669d6d04ed382d4306acb776,98a9b59f36794b850b8a109d463bd6ad071a2f59,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05q-public-safety-audit-2026-08-10.csv,docs/audits/mv05q-public-safety-audit-2026-08-10.csv,generated_audit_table,text/csv,2148,f07c91c6b4156d80ba6a4b2417ef3018d5d704f40c43ed54c9d895c21a0e890d,0934201c9d0c77c264bee5220ca69f181ba04e39,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05q-query-alias-audit-2026-08-10.csv,docs/audits/mv05q-query-alias-audit-2026-08-10.csv,generated_audit_table,text/csv,1860,d99ee5738df16af14871e74bcf8d80d49568cf68b5b3d4bcf8529702a56a55bd,a5204680119b67c383095e8d47e2cd2653094c42,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05q-selected-training-partitions-2026-08-10.csv.gz,docs/audits/mv05q-selected-training-partitions-2026-08-10.csv.gz,generated_audit_table,application/gzip,531201,63dae7f92a7a1b3a8df4e7f20c4d6ae298ba40535630c74e52de396a4ff08bc7,092d53a30ec6cbb00dc09532da54f98fab4245cc,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05q-source-freeze-2026-08-10.csv,docs/audits/mv05q-source-freeze-2026-08-10.csv,generated_audit_table,text/csv,2995,12950ff65a87ab6ba4fbaf6cb8383bab4ca61d14d0fae6a12ed92e21af0074be,849662c226cd51d226d0af4b540d0ade5d1f0897,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05q-stability-summary-2026-08-10.csv,docs/audits/mv05q-stability-summary-2026-08-10.csv,generated_audit_table,text/csv,359385,885d810154ad338ddfd62663c54ddbc84a36c18a0576520157a517624d2241b0,eed8cbc97d14fe11ff287d3867864e02dd699c24,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05q-training-matrix-validation-2026-08-10.csv,docs/audits/mv05q-training-matrix-validation-2026-08-10.csv,generated_audit_table,text/csv,185740,e535c863e5e0c7122324e7d993bd1df2cc9831e59c81f7ab7788c79b6f131981,77071503661ed99962365d1f1db1a2f2bae2e83f,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05q-validation-plan-2026-08-10.csv,docs/audits/mv05q-validation-plan-2026-08-10.csv,generated_audit_table,text/csv,1522,9c2414ec38514d2dccf474ae83234d56a704861699081020b1b8ec1e8c4ea3a3,5957a1f5ba4c3e145646490f09541aebada5a604,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05r-abort-rules-2026-08-10.csv,docs/audits/mv05r-abort-rules-2026-08-10.csv,generated_audit_table,text/csv,1796,c6ee74efcf77fab2aa00bd400f569dac7af5f8865699e5740c9d10d096b364c2,bbb29a6f9c22782013aa0c830c8501272bd122ad,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05r-algorithm-registry-2026-08-10.csv,docs/audits/mv05r-algorithm-registry-2026-08-10.csv,generated_audit_table,text/csv,423,504f6abded97b777e9541c1a692e3e7ca69f05311f0e4418675e3e48beea7ff6,6fc4323b198ac28ca47c6ffc40003cb118a586ce,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05r-endpoint-registry-2026-08-10.csv,docs/audits/mv05r-endpoint-registry-2026-08-10.csv,generated_audit_table,text/csv,4178,8397817a1c90b98faec83e5db5a3b66e45c23bfa7e0cfb986f54b35b7bbff7cb,8108c31e988960db2fe6264abac693d7c39fbfaa,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05r-evaluation-queue-2026-08-10.csv,docs/audits/mv05r-evaluation-queue-2026-08-10.csv,generated_audit_table,text/csv,1798110,7ed35497fcedc273fa582914670c60e81c66994efa91f0bc947610329167e35d,f1458090d0b1719503f229a56b32a902649987b7,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05r-external-label-design-audit-2026-08-10.csv,docs/audits/mv05r-external-label-design-audit-2026-08-10.csv,generated_audit_table,text/csv,616,efd60211d6f046db3e8933f39fa8adb54754b9d2b1d0e42bb64f3401a64def90,493a38d83007451ab3c6e4d3a695e0257a105b59,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05r-resource-envelope-2026-08-10.csv,docs/audits/mv05r-resource-envelope-2026-08-10.csv,generated_audit_table,text/csv,306,789c9afa1db55956c3d116ce644cd572f31691cefedc36e7f2e30fa15b894ebc,ec0c2ca9763f200bd5140ead6200803f3cdf14a2,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05r-source-freeze-2026-08-10.csv,docs/audits/mv05r-source-freeze-2026-08-10.csv,generated_audit_table,text/csv,4955,a384e204404eb1c0cd63f674cf7e6fd84c05c56093c19cad1e0113987eb5f79e,c3b6d2f9aaa20169d213ec13fd6291143802ce8e,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05r-validation-plan-2026-08-10.csv,docs/audits/mv05r-validation-plan-2026-08-10.csv,generated_audit_table,text/csv,1223,efaaa3bbecd2c9c54fc384a43a2f8ca825a6fc1f280f428414b98238c1361be1,58fd3df04621f3939b226951f22b7ff4d8ff3ee3,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05s-artifact-manifest-2026-08-10.csv,docs/audits/mv05s-artifact-manifest-2026-08-10.csv,generated_audit_table,text/csv,7195,5f33059f3f7b2fcf845d83290c5e73f2b68c63d46694a8749692748058804fae,c0de9c08401103779787c0ab8ee4ccf0610f1750,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05s-bootstrap-audit-2026-08-10.csv,docs/audits/mv05s-bootstrap-audit-2026-08-10.csv,generated_audit_table,text/csv,12745,1787e1f395530b2cdcda8631c16767e521e9b8bb958f0fe4374ea773b047253f,2d0011499253207f99a857cecc12be760183d19f,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05s-execution-prefreeze-audit-2026-08-10.csv,docs/audits/mv05s-execution-prefreeze-audit-2026-08-10.csv,generated_audit_table,text/csv,436,111373a412868e0541ccc77c9e2a4d85de02af18dab49779e97e3dbd03d08a03,d4ab1f12b1c77df0362ad95fd39b207e791ca7af,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05s-execution-source-freeze-2026-08-10.csv,docs/audits/mv05s-execution-source-freeze-2026-08-10.csv,generated_audit_table,text/csv,3311,560b4a738aa80a1b584815929b54ee3cfc854dbf9ad158a97ece19759f03319f,256179ed5377b7f7677a95416fb599f544dccf57,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05s-first-pass-resource-summary-2026-08-10.csv,docs/audits/mv05s-first-pass-resource-summary-2026-08-10.csv,generated_audit_table,text/csv,384,f461b9f38e6b38d371105c9459cf2b67e3ba2fb4f57091e6e422d16779e71224,300be614c1fbbb6e8947ebac4cf9f67811edaf4b,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05s-first-pass-unit-completion-2026-08-10.csv,docs/audits/mv05s-first-pass-unit-completion-2026-08-10.csv,generated_audit_table,text/csv,855024,906b745af232a1347b89950607bfc5542e0517c892bfd4f9faeed61e1f0599ee,9e2be96b71362c550a97ca41502d6cd1d77ca545,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05s-heldout-macro-outcomes-2026-08-10.csv,docs/audits/mv05s-heldout-macro-outcomes-2026-08-10.csv,generated_audit_table,text/csv,10076,36995057b018310d7d5f254e41075803508145e53ace11da2717210670baee1c,779fa41a901ff4c23e2797209175798e02d89124,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05s-heldout-seed-outcomes-2026-08-10.csv,docs/audits/mv05s-heldout-seed-outcomes-2026-08-10.csv,generated_audit_table,text/csv,1118002,1c7a1d25732c0f0acd837b97f3e9b93809346ab814ecfed7c702a96f681ab160,b67e0ad75c3aa36aa84645f2c9cd4332636b3a30,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05s-heldout-unit-summary-2026-08-10.csv,docs/audits/mv05s-heldout-unit-summary-2026-08-10.csv,generated_audit_table,text/csv,221684,7a63938acfa86e56f9df1357718f9dcec7725f28b013d252ca417aa85842ca67,61969d99d1506d254e9b014da43abef486877e95,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05s-independent-validation-2026-08-10.csv,docs/audits/mv05s-independent-validation-2026-08-10.csv,generated_audit_table,text/csv,893,2fd192a7607cf344c060b0d0bbc083165f22e584039114047c7bd82208a24a5d,bb6841cf5ca7b34b2ba9c360483bfafd9b2e24e7,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05s-resource-summary-2026-08-10.csv,docs/audits/mv05s-resource-summary-2026-08-10.csv,generated_audit_table,text/csv,369,48d1e62ae291462fa9dabfc33b7dab9a75fd7560fd25fbc321a9945f7d90bf02,f8d63a7d9afb231c0f18fc281c6a4446aeed7e5c,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05s-source-validation-2026-08-10.csv,docs/audits/mv05s-source-validation-2026-08-10.csv,generated_audit_table,text/csv,6175,38b6bc3b7fff2db22574fb3a909ef1ed2ee87504199830990717be72af9d9cdb,9717f38e0cfd4d7efcd3c4238ea871c57e91ad5d,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05s-training-context-summary-2026-08-10.csv,docs/audits/mv05s-training-context-summary-2026-08-10.csv,generated_audit_table,text/csv,30329,0c5158338dcb98f5ebdfca1ec16ae1ed261319881e0ebd2b9a48a154c34dc680,2c867f276b3db6825314ee1e5cc5ad14939de56d,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05s-training-seed-outcomes-2026-08-10.csv,docs/audits/mv05s-training-seed-outcomes-2026-08-10.csv,generated_audit_table,text/csv,3553297,68b23b13bf0b590190645f15420d36aa314bafa7a5b360848aefff4c5677dccc,1d0a77b0c3e06c845fc0887ff3463be018c5dfb7,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
