"contract_id","source_tier","sample_id","seed","selected_cells","selected_cell_sha256","normalization_cache_key","payload_contract_id","payload_sha256","private_cache_file","private_cache_bytes","private_cache_sha256","outcome_label_state","biological_outcomes_computed"
"mv08f_primary90_recovery_axis_v1","primary90","SRA784242_SRS3822683",20260808,384,"631f3de4ab802d212abbaeac53e28944ded9c565f9d08528ee74ee0d5a91b3eb","mv05d0_sample_seed_sct_v2:08081406fbccc84595626d7f33e1c67b06467905dfe2bda389850ef9e564345e","mv05d0_sct_data_matrix_v1","3abf8267cd1e68f43530cb66dfa0eff722360d0fb0575481d57aacdbd136b66d","SRA784242_SRS3822683__20260808__sct.rds",4806639,"da7aa4f30fcd0f2bd84726be4932076551cee9d470391cd1387dd3bbd09aa802","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA784242_SRS3822686",20260808,384,"35a2f26d9cf9e8b7922138854476a5016e3d52c2884ec5bcce3d6feca9ee17da","mv05d0_sample_seed_sct_v2:61e3ad7311a3986b70576bc67d2cb74865b2c3dfbd4de6814f1fd33350019161","mv05d0_sct_data_matrix_v1","4458b00fa862dd4dfa842676e2ea94cb17ce49f3834c2a5273f7433e287545c2","SRA784242_SRS3822686__20260808__sct.rds",4761707,"f85c4203d8e8f16bf65d5d37fd788c1043c577a565c24252af41901e26849013","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA826293_SRS4181123",20260808,384,"ad46e26a92f026530d7b397d1e3f05d490cba18d7dbf4e79c3bb69dfbcfc08ad","mv05d0_sample_seed_sct_v2:09871b0659ee74b53c4b9ea7555f4826b70f2f289b2f229a5a4754ede981e7ba","mv05d0_sct_data_matrix_v1","bee64017ca51afbf5faa0dfe74260aac066f89c96bc8b3d232d9372ad3cb99a0","SRA826293_SRS4181123__20260808__sct.rds",4489688,"6e11cc14c94c35265793c22d08eca3857e177bc9b27f6810a354d7c0852c9d23","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA826293_SRS4181124",20260808,384,"69da83b416a8f9e2518b43c27be41d02736fb752f4a53043205b68645affd7dc","mv05d0_sample_seed_sct_v2:20737fd7860e861fc222b385a70ebcd88e5dc608c763b410c7d0e7a203c48140","mv05d0_sct_data_matrix_v1","85f62de2db3c8d3e16c661514b959de5f1e2e6eed3a868a551909d8db8cba3c4","SRA826293_SRS4181124__20260808__sct.rds",5636230,"d36d2f93ab723744f72ba09de931d893bb0e4c13a225b5a4d38ca3b1d04f874b","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA826293_SRS4181125",20260808,384,"f0afe75fac2796b225182754d7c3fb7852072a6df30f05a6515cdf21b36c9835","mv05d0_sample_seed_sct_v2:ff364c56e5e909361fb9378a68de81e76fd5e79e93115d74c1e8fb98876b441d","mv05d0_sct_data_matrix_v1","655b1ee182fa713bfbac1714d3a65d23a5c239f13ee86fc2598db51b0a775ec3","SRA826293_SRS4181125__20260808__sct.rds",4141722,"874791b2e75b9f71338ec84a1b2eccdb3d775352155815604774b373575e2209","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA826293_SRS4181126",20260808,384,"e91881085c2120d536f47dec7753e48c7b7438a3f00d79dec35a6f3f8d378c3f","mv05d0_sample_seed_sct_v2:a8fdfd9359234debd82b85e3f9eec856d55b1bd3f0710b6f0380316d8955ff43","mv05d0_sct_data_matrix_v1","01afa8cdf94182e9ac09c9a8823f369f3aa303a3620dcba3c7df37fc6fbaf882","SRA826293_SRS4181126__20260808__sct.rds",5048556,"15a291e2a3b3bf99e75dd56485f73936ab1f7b510f7b9913bbdf31ea163a0904","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA826293_SRS4181127",20260808,384,"882c93c659ac46f1995e91a6360b7ab7f25d84268d9931597800e2b9a480d799","mv05d0_sample_seed_sct_v2:210a05758f057d959b1fb0910980f2ec2ded498c5264b1d3c989e7aad734fe34","mv05d0_sct_data_matrix_v1","b0cb71b6cb10fc3216fed02f5c439f4cf0d9a09c187492ab483cea294a2bbd12","SRA826293_SRS4181127__20260808__sct.rds",8327283,"cdbfe3f2a2c424f9ef9de57049bab5bbbcfdd68da59715489268f19826712594","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA826293_SRS4181128",20260808,384,"207dafe2121e89f8d8cdf2d3c461b67d1d389c92a59c808a45c6fdaaacf9cdfe","mv05d0_sample_seed_sct_v2:1986c2fde0d4b3dec7b9292283a4d18b03b186d7a7ab9c42bc380b34e423833b","mv05d0_sct_data_matrix_v1","37bc85f594f9769861fde2bfcf286c7d555b9df0b8d34e780dae24598d7fc010","SRA826293_SRS4181128__20260808__sct.rds",10600158,"19d0f3362323394bcd3b205afefd12a5c39c184f64d236179342ead8babf6e51","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA826293_SRS4181129",20260808,384,"3275f4d12c63561e7f4777e8f113dec4c6fc30bb7b7bea7e141ddd0f9c3b06df","mv05d0_sample_seed_sct_v2:fe004816d0fbcaae217562773fa678600520c6311a5120ff27392bd28cc1777a","mv05d0_sct_data_matrix_v1","ae941f93154c88a37aa6efe352f525b63fa57d74fa366d1e22eeaa8937ed05dd","SRA826293_SRS4181129__20260808__sct.rds",7920030,"4503ea9a39817e3a706805f786028bf153998678158a256d9641a58224fcc659","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA826293_SRS4181130",20260808,384,"bf8040ae15eb23a9f015b6b3f9523da08b40cbaecc40430c31e9e14bda39868e","mv05d0_sample_seed_sct_v2:5812ef95e56d7bc3a2ade9eb3869d200186ce417a441ad3955f4a62fc810c309","mv05d0_sct_data_matrix_v1","cf007249a29c92a1c4498d045898ea41dc0b65c922ceacfd5557d8839a17cb38","SRA826293_SRS4181130__20260808__sct.rds",7835130,"c58cc5c03ffa20746812704d58b929420dc4a6d88453677e3d9ae6dccde2c031","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA550660_SRS2089635",20260809,384,"c97514274c4a963bc1f97d287be589f667ce02cddee2549f48265e4d9945bfaa","mv05d0_sample_seed_sct_v2:470a3038f9d6db74875692c671f806545ea758bc16600e9634daf9de4d46ba1a","mv05d0_sct_data_matrix_v1","deb49041dbbdcdc0f0e31af4e187a4dd2e791356fe22f5523dc8543b9f685190","SRA550660_SRS2089635__20260809__sct.rds",3046444,"51185782d54fa9acab656568052bec4e633919debe54f77234e4ae3cead293e9","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA550660_SRS2089636",20260809,384,"bb3ae114b11b677232ebd2106a0deb4d7178847ee7456b6125d7a81813aca9b3","mv05d0_sample_seed_sct_v2:068d9cf240416241945e806209800bbe8f94c5d388c3eef041fc961af01e916c","mv05d0_sct_data_matrix_v1","f2b0254bc7717a72b3f174c473210fc47ae9188919c1ae0eff3b1e8874819fc4","SRA550660_SRS2089636__20260809__sct.rds",3064702,"a16c0c23f172467fcffeec71825d69b564a7f39b00b827127c3f8de295990aa3","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA550660_SRS2089637",20260809,384,"f9a260f0f80b19c2ee960b70a77907c282938cffb874bcc03bbbe4a62bf3c3ea","mv05d0_sample_seed_sct_v2:3f02174cba0443f5c2ec150c05af19ed760eb6ebf4123fdda28b7728836b430f","mv05d0_sct_data_matrix_v1","50459f787a848d013d05d8bac4112fa99402c5c26ac4f7a26a0c4b0ea912fdbf","SRA550660_SRS2089637__20260809__sct.rds",3466316,"479fb483e279b26363c1ed6bb11007ab3108c278f2d6df3d1e7e7344b43ead5b","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA550660_SRS2089638",20260809,384,"ff064369273174c2781f9ec0a9466a1592152b1e2644db1b076a71f40aef544a","mv05d0_sample_seed_sct_v2:e744e185d7d010e454d89b0e15cdc9482c1c1f5a5141b6af1306bb5cfff66f4c","mv05d0_sct_data_matrix_v1","99adaf414265f9ea6b2173c101c6092df51381e2b2eb9b9a1cb2a87568fd6fd6","SRA550660_SRS2089638__20260809__sct.rds",3132535,"0e1403ab957549c338bc18a13677e4da8b048b6b91310905eadb66251869d54f","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA550660_SRS2089639",20260809,384,"a5abe670b70cb3943a201d1184316eabb5724240a4fdee6eb79aae0913601d1d","mv05d0_sample_seed_sct_v2:fec29dba3c219cf9aee5b51ebebb251625bf280ccc17e031dd3c2111327f190d","mv05d0_sct_data_matrix_v1","9a540db344d19867ad531cd51b91c6876c90c7e688323c455eff30dc6a06fec6","SRA550660_SRS2089639__20260809__sct.rds",3393259,"c15683d62ae0a6bf2fcac08883bb2d002148192d0a4a2047174f0f675cd94d8c","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA621638_SRS2610283",20260809,384,"1a34e6c5d2397f11a08717fee3f3c232f882527c0c4a26206ad4adc66197981b","mv05d0_sample_seed_sct_v2:604e65b9e2a18e92d0d0673169e6fc089668af2d18537c0dab62cc9c0d01a87b","mv05d0_sct_data_matrix_v1","e933ed4988ba850784486c5b63013873d8a65affc3bc4d5c5e0df5bb1b969852","SRA621638_SRS2610283__20260809__sct.rds",5784831,"f10b53a961b4a2eb346719e617be3f273fc217d7938da8969cbd8d85ef8147d5","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA621638_SRS2610285",20260809,384,"0e0ceaeb241760bd6456cfb6a5de7b562c017f867fe903bb3eb780c2ff1f1d13","mv05d0_sample_seed_sct_v2:13b3d05273749f163d4303a6f55b0284efb2af585807821cceb1e92c097ddd92","mv05d0_sct_data_matrix_v1","763e0487356b3224832a357b062b241a94b061f6132c591c9c6327051e75fd82","SRA621638_SRS2610285__20260809__sct.rds",6547623,"70909461c9db091e7d3c2ecc4f9c87236c523178a98c023f3118c26c2b297a16","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA628554_SRS2664364",20260809,384,"315c4c090549b1ad603225f47e3a196f3a2d03fe10f70c15403da74212f8e306","mv05d0_sample_seed_sct_v2:fae6d6acf3a93947542416f3c06c9cf30745ff3d0b074d6997afd3da55c2e846","mv05d0_sct_data_matrix_v1","b4c57710271292dfcded4fb5b836be500ebad3f06b63ee7f30dd75f6b6a2946b","SRA628554_SRS2664364__20260809__sct.rds",3820737,"b9cf292250d823c51adef8759756b945e6914c7c2a54fbec5494b84cbd1731e2","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA628554_SRS2664365",20260809,384,"d1c294855e8ad146edaee74c251cb2ca1157166f5e06ee63c113213a66b57c0f","mv05d0_sample_seed_sct_v2:9adca92591ce624974dc2b31e06a078fa6730c78005eb13229aa6e2c035e8165","mv05d0_sct_data_matrix_v1","ce5cd7ee535bc30e25f2effb488c6e1868cb1eb39ed22f6d17d6db107d0b569e","SRA628554_SRS2664365__20260809__sct.rds",4465328,"76006746daa7d3f3cd40ddf47d7c4dbcb4fcc8d7c4f25c5e5bffefcf85ca6cdc","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA645804_SRS2823404",20260809,384,"b688d82356b3b9dda03ba135998e0e3bd1efd94c8c7c42b831a77e84beedf4c1","mv05d0_sample_seed_sct_v2:f8a102f1843b1a846871d75ff05676e022b3cbc6b3612e5bbbead6df170f967c","mv05d0_sct_data_matrix_v1","efd3e30b64af86c24ad024314e51e200acd0997b6afd814fa608fecdd4ee1824","SRA645804_SRS2823404__20260809__sct.rds",16677086,"0ebc4133d1d615622fbb8d969309e2b1277f3faaf2763a6586be795f83db2d0e","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA645804_SRS2823405",20260809,384,"0b730a5966d0e63165bbb8f7ba5278f1d6395e1c94196796d8df6099e69192a3","mv05d0_sample_seed_sct_v2:90acf20eaeb3ede59cc09185eb309d4f064e9aab20d5787b91c890105a06faa2","mv05d0_sct_data_matrix_v1","2ef5d663a025e79e4381a9a63569b2997dd4d95b563af4b699c88b796ddca590","SRA645804_SRS2823405__20260809__sct.rds",14491686,"d9b0a6f58d3587ea81b29aed85262b50d0bd88b2bbeb249580e72e3f16433a99","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA645804_SRS2823406",20260809,384,"a97448e11f346afb62ddfb5505c0fc8cad5750117af1bd43a2068aa00026db6a","mv05d0_sample_seed_sct_v2:fe2dd771d07d1f0102f777db7afcce32d2cdb3ba9ff5b9f2c4905b58215e8298","mv05d0_sct_data_matrix_v1","9091a7d4974a06c92fe6cd8e3d9b43cc62c08556707ea3b456a5db1943f14e09","SRA645804_SRS2823406__20260809__sct.rds",19109182,"71f1f703a4e881f864281543d72ad5014f8d002a16f14e1623cc22c5551f6d6b","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA645804_SRS2823407",20260809,384,"f82075b020ed237b8c464e778cb9356348284d06d18dc7c2b1dc8ec18447f378","mv05d0_sample_seed_sct_v2:a084f5d34e39477b8b1686770484e920c2d5ce6e3bfb6afebd633057315983eb","mv05d0_sct_data_matrix_v1","97464b56f3862fc616a9ef60bd11995f505d055fdbbcad190560f4d1d39e9f9b","SRA645804_SRS2823407__20260809__sct.rds",6093725,"1a3368b24ea6124f61f39936000f9a522eaa133c7ccb241a7e85e4aa1a7f0386","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA645804_SRS2823408",20260809,384,"19a5a51c76d1e7deb48eedcda9b1f4f94d1ae4867b829a0cb5388257a30c4c5f","mv05d0_sample_seed_sct_v2:b4a79ea659739cb4fdac75e5bf23b0cea731b1413384106bcd5b1b1d12f1fe09","mv05d0_sct_data_matrix_v1","813cd73ff7724bb08fef6f2381ec2b478810d7b8f6ba22e0fb150fffb5e83142","SRA645804_SRS2823408__20260809__sct.rds",18543668,"7971f926221e0224179a68e5435bc7361d65bd660d85751e7dc2d28f34bd0c3f","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA645804_SRS2823409",20260809,384,"7180441d6046983bdd3d1f71f0112b2dcd2247924720c15c19dd1fd09538a00c","mv05d0_sample_seed_sct_v2:1b89e69c0bd8c58ee32a0001a8e24b96b9f803038d99282691f60281f455f827","mv05d0_sct_data_matrix_v1","64d35eb47205a0fc9ea54a167ceedae16522dd7cc771182449de88001358c92f","SRA645804_SRS2823409__20260809__sct.rds",7912461,"eb33986445028ab7da514742d3eb964e5eaca8f6f18cf35527722f3fc7f1653d","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA645804_SRS2823410",20260809,384,"49b02e4ad8922a10d2982afe3feec1ee1a20311fc3dd892e8f29587e2cc158df","mv05d0_sample_seed_sct_v2:28d6917f6e6b3b83ca622d44b899d7611c0d2faa16c728a3a13ada8da948fbd8","mv05d0_sct_data_matrix_v1","add39bd8233ad0f4d4d301501114a59c7fadf58c2e75e85e191909f823216303","SRA645804_SRS2823410__20260809__sct.rds",22570179,"f755cd8ad55d6cdb240091fafdca55146b8090bf45aa1d6aa7c10435f86b46ed","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA645804_SRS2823411",20260809,384,"326d104534044872171ee5c6681494c794cec5075ad74dd6dea832f67820dae2","mv05d0_sample_seed_sct_v2:893c70075191422c44c39552a2591b7e9d321afaaeb84b92757add922a8cab99","mv05d0_sct_data_matrix_v1","100a629df1a3974ddbb11f0da078e06c2801ddbbfbdb8be6d84beb4e692d140d","SRA645804_SRS2823411__20260809__sct.rds",6310664,"31a216a34a144375996c9189d3987c5a733938056a86e0f2b9b1b5fcd3a880c4","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA645804_SRS2823412",20260809,384,"6bcb7679c0cc4becb00fc9717b1025bd9ea5948a44cfdcecb9a35a0c14f24194","mv05d0_sample_seed_sct_v2:ea0f63c6925c2110dd81c042c14cd4fa806b0a561db87822be704bdc3556eba5","mv05d0_sct_data_matrix_v1","004a63b8463032c07e573081d91d4d78036a8c610a9dfbf3bd7be3fad8d3db89","SRA645804_SRS2823412__20260809__sct.rds",12603288,"a29dd539a7e68b0afd0880276c79f9a142aec78534c2d214aa5411cffc30ec1b","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA645804_SRS3572594",20260809,384,"e8f261ef9b1ac31fc319d0c58c218ba348715950b1849e75a8b77459364b79fc","mv05d0_sample_seed_sct_v2:5facc990d915950306f9c0b61aca382dc1631e1e94c29714178895bcc3c586dd","mv05d0_sct_data_matrix_v1","82bb6d4f46eb72a906c9de5c1e1bc9967ca74e4d1c9e7bdb7041ffb8b4311c12","SRA645804_SRS3572594__20260809__sct.rds",12289158,"f7ce4206256bdc985df203df18800d94a51835d6a4a0c927decec143db4ff7cd","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA667709_SRS3065426",20260809,384,"ec4885304c7ea15b8a1bbdaaffd798fba7c62c2017fda15bfefcd6757cea32c4","mv05d0_sample_seed_sct_v2:c718e8baaa854f5ba1c2647e27e732e9c964d027f05bb18261b75fa137569984","mv05d0_sct_data_matrix_v1","bb3d7c0d1d31c22fb127555a54d5ec897a2a17ee63f157fb45b048e51ad02796","SRA667709_SRS3065426__20260809__sct.rds",7237296,"cc49828404c15f1ca73d143321d093ca488c38df652ce1691b5cf65e68c4a19d","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA667709_SRS3065427",20260809,384,"902acd86b8ce32b0a68339f15889023740aa2dcc24c0379a4f4ff21a54f5d995","mv05d0_sample_seed_sct_v2:051003dc8b10ee6d6d8cd6d18091c1f2c8010ee4ac880bcf023b737fec18be73","mv05d0_sct_data_matrix_v1","558c3b2dcf9fa6fc357a36d209d52b5f372edb5fb57b10c3228ffb2c2fd9dd3e","SRA667709_SRS3065427__20260809__sct.rds",6374569,"f4d015aade34d0f5959c37d69d3067331b897ddddf8959c71a5e9d6bf368e2a2","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA667709_SRS3065428",20260809,384,"0496961b2b710eb3edd13fbe707796420e365645e9f5f303a5bec482836df718","mv05d0_sample_seed_sct_v2:318cc680f5ce59d0e4c0d44d5a10f827442951a8485ab28ce29b2e2ac65d649d","mv05d0_sct_data_matrix_v1","52dbd49df8f4f1bb7ce43489b11c82ae7f5af8e37b410f2f84bb364fbd378276","SRA667709_SRS3065428__20260809__sct.rds",7554584,"cfa9b2c86b9211478a412220512993be12a70cd1492d892a45f9eb2fe978afa8","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA667709_SRS3065429",20260809,384,"25239e4d7102e602952d7f2c58a6b4d9bcc06d2a3fc5609f1d8482637d7b07e4","mv05d0_sample_seed_sct_v2:7d6ddf19069e2e85b329021cf56820688a18706db28b44388757c0184c246df7","mv05d0_sct_data_matrix_v1","14832aa82bb118edf3bda120636cfbce78ab8f36ee0885c759daa6003dd760f8","SRA667709_SRS3065429__20260809__sct.rds",7031285,"986eeafc465f2c1dbb9d7b6f51826592161ca44f4394828c6f0cf73de274df5e","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA667709_SRS3065430",20260809,384,"210ad8cff2c1a3a13d1a8c47523f7f6a3c2ab20e3036521fc0f3c6dbd9df7e38","mv05d0_sample_seed_sct_v2:db97423f2a78882cf41e4a002ddc7eb64dcbea9c685bb101dbcbdc3264853baf","mv05d0_sct_data_matrix_v1","06a9cfed7a74b4b2d4ee0155a42f4ad22fe3ff43477451000bbb8e2bf58e752c","SRA667709_SRS3065430__20260809__sct.rds",5379183,"d97fcc794bab601ac2c7e0c5ef44b881acbb1731553a814b43e3dfbff98f0632","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA667709_SRS3065431",20260809,384,"3f7d2928e99ab2fcb53e27ef6a7df3d27780c4151308e534019903a517270c17","mv05d0_sample_seed_sct_v2:8341feed74928045521b2b875686a3f412b946b97a95d89239212ea6d7ce4792","mv05d0_sct_data_matrix_v1","8d261451376c43ccdd9b8e6ef99335898c0192d30cc871e0aaeb0f79bd080d24","SRA667709_SRS3065431__20260809__sct.rds",6267443,"475a3b421c17ca64f9c548e43f0877b9d12c927f8cf62a851c5bc342b6ddac7d","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA703206_SRS3296611",20260809,384,"a5ecb8edccdf0402b5e955a7427b4b5fac8239a9deb47c124f63ab7ca9a66e6d","mv05d0_sample_seed_sct_v2:2a8d66346a43868eb2688ba0bab34dfef75acc020d18a6d0fddaa61452bf59f2","mv05d0_sct_data_matrix_v1","beaa67dc2b168f496925a8485b3cf5383064ef671f304a537d97c7c69496d6a5","SRA703206_SRS3296611__20260809__sct.rds",5877886,"d2e04bee7817ef97bffb0e777c3c17b277e46f0a2de05e519ea00c52153331c3","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA703206_SRS3296612",20260809,384,"166cf7d2f96d3950453b7e8f986a0d82a19e1059d6d2350f3ea358b022d4a643","mv05d0_sample_seed_sct_v2:7683a64a782b3ffe3fe91c9baa44b32934da409086de33c265f0197c7e5b2730","mv05d0_sct_data_matrix_v1","f770d1e6f8d1feae915b5cedc946586a0473dd7f7df4e004406f9d90efd71564","SRA703206_SRS3296612__20260809__sct.rds",7102736,"1cfd6c18d7c5878ff559a908da8929730ce1289959b0a342d575ba3e6b1f3dd2","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA703206_SRS3296613",20260809,384,"42f036a53903fffe10488809a1c6119975cc8ca2cb1f80b112a7b47fdf803186","mv05d0_sample_seed_sct_v2:82e8c027b6eb02c4da29b30521b5be3451ad99e6df100b83c67354e5b1ba276b","mv05d0_sct_data_matrix_v1","6f067fdfac93d30e048246c3aade10dc61a2c5a17a7d2f69b9950b90788c22d0","SRA703206_SRS3296613__20260809__sct.rds",10122910,"2846129aa4a688e2fdbb602ccd42a96675afd64a90335db4a9e2a4257f907553","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA703206_SRS3296614",20260809,384,"0cd5369f2895c4fd0245ae508aac41ab45aa049e1937f399a4a8a693ba240518","mv05d0_sample_seed_sct_v2:82b509d3f1b30dfb2a04edc4d16095adb8dd0449e245fb1e0c232cbfe30d0ced","mv05d0_sct_data_matrix_v1","370e1d1e13f8d91b246b40ca3e643c4b0f2ec76fc1e32bc65f9566c39cd04095","SRA703206_SRS3296614__20260809__sct.rds",9866070,"fa137517eeb7e7ab50ca4497648e6f3b9c6ef42afaaf6313d79d2af230a100a7","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA713577_SRS3363004",20260809,384,"6cef5451678eeebd85cd197a2559d06b5c7691bc6c7910d5b22aa5b8093cd44f","mv05d0_sample_seed_sct_v2:37a66bf77eb12025bad5215a71110f0ee18eaa65d78a2bdb9871c7417479a65a","mv05d0_sct_data_matrix_v1","b705a0db11f19f6b8b3ac003f7eeb88d44a122be1fb16ddbb983a2220269ce2a","SRA713577_SRS3363004__20260809__sct.rds",5688211,"17e603d601a5dda5dd64b00c431c392feca6d0299f8684a9277f6deec9464cc1","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA716608_SRS3391629",20260809,384,"c306ff9b214c702b8e459477465ff15a727cd1787dfb1c10362aeb0b935b5f39","mv05d0_sample_seed_sct_v2:6127870d54bd0cf92e0a2357d8b62112f37e1244553f924eacb0e0dc5b82ee97","mv05d0_sct_data_matrix_v1","381af6711248c131307ff99a10f6f785684b76e64c5044ac1afd91e2e91cffee","SRA716608_SRS3391629__20260809__sct.rds",5307914,"068f4ebc1b918c98ec557d612b256a1a259cda22a02bd5b218587becb866fdd7","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA716608_SRS3391630",20260809,384,"d1a52935ea78a75930c3b7adee0959a7a54818ddcff29760c65bf44f767a5dc3","mv05d0_sample_seed_sct_v2:35fe525db3d634bae883ed94d4d56e489267de53a0d04b0ed4f40ae053dfb0c5","mv05d0_sct_data_matrix_v1","f457e2b1c6d9350b1bafdbab2c267f993bbf9c1a37dcd1873a23f97b1b1cc0f1","SRA716608_SRS3391630__20260809__sct.rds",5916927,"e001c3fe79eda661cbdbe2cca7cf95ee9feb850f6b7ef0f048307e62e0b9b2ec","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA716608_SRS3391631",20260809,384,"b35da7d2e3674949a343b47d4b7d5a0b9e366c9af3e3b2a3a4d5df1546032cff","mv05d0_sample_seed_sct_v2:1fde092af41088fd1ff3029cc3b6f1f73c0802cc9892cff8946c75c4a041c118","mv05d0_sct_data_matrix_v1","a350518e40e2f4504a959069e57e9ff25720a91ebb9ca843f358ca0afa7b266e","SRA716608_SRS3391631__20260809__sct.rds",3754773,"cc7f0f10590ea48bc65c593116e2aa338c151ed673146e9cbf97c82b6ee626e6","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA716608_SRS3391632",20260809,384,"0b1f6f9e0bf82f0a3f6b27febf3e800fbccaee105b63fc773dd171c2dd99e0d4","mv05d0_sample_seed_sct_v2:ad4b0375738d4d8dcde070dcb310a08e95e2d01229e742611a19a12a2e5c8653","mv05d0_sct_data_matrix_v1","bf763fe4f90bfc7f112f3b1e121ddeb630ab11b12a151d568ade169e3a57f780","SRA716608_SRS3391632__20260809__sct.rds",8173644,"c84e928cb710423103f173fb82424e9e5dd706ef4eab2df90986dc7087140d32","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA716608_SRS3391633",20260809,384,"a62b75d42c5c69d8cb0b27bfbb612ff0763025a650fdb39cb845e9a5da067465","mv05d0_sample_seed_sct_v2:84cd21d7e293c7a003e97e368bfc0aa5737e3a035781852e1b252015933160d3","mv05d0_sct_data_matrix_v1","f017f5fe54ebbc5610d7c25ac7fa30de6e1068465876e72a19c7087fda936c42","SRA716608_SRS3391633__20260809__sct.rds",4121668,"b9007ad1fc95dd1ea9af0d9c4f3dad37fd421be3c428c699ff02a01987f47ea1","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA728025_SRS3454421",20260809,384,"6df79efcdadf5e8933eb65096f6000dc8e702e072393f94d0ddc52f3dc87b71f","mv05d0_sample_seed_sct_v2:11f784484c9862c369f0a307a5e15e371468050ae654cf11680667bc6115d12c","mv05d0_sct_data_matrix_v1","9d94a91c86f4796c9a96ca943974ffcf19933b395e0296fef6e9737d0068edf0","SRA728025_SRS3454421__20260809__sct.rds",6491177,"771c9d5dd1a95824e1f03dde45c471e73c72d498f21cd5cce11a7324b89b3313","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA728025_SRS3454422",20260809,384,"29558b1af0d5d054bb91814b8a7db3c02c0542d7b0738c2210f68c047511a371","mv05d0_sample_seed_sct_v2:15aa80c3a7904722db63b9b5475f69177101da4cb63cd011f9a1779a76aa4783","mv05d0_sct_data_matrix_v1","d475b582da46a44865dce0abbafe41510b93b722b66c1c1e75c64faddfc19215","SRA728025_SRS3454422__20260809__sct.rds",6511521,"328e65910f8746cf569cf246a5ce95e71328f58ab9cb761a3fa8b055ef1c1086","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA728025_SRS3454423",20260809,384,"a50c9efa44c6041f0f6776e048356c3bea0e2ff207f91a6b0b960cc2d1e59cf7","mv05d0_sample_seed_sct_v2:7ac0e4776cd83b3ac757985d10aea70af740aa7c06b94b38138c6209530b2194","mv05d0_sct_data_matrix_v1","d7d253b03bed80e8d43f432d4764f25e6831d133b2e57b32de4be7c47ce40137","SRA728025_SRS3454423__20260809__sct.rds",6659354,"cf22a624deec3195e1b09ace0e86b65610596ced922af53c7e64f2cc7182fa9f","closed",FALSE
