"Group1","Group2","wasserstein","perm_p","effect_size","ks_stat","ks_adj_p","ComparisonType","Dimension","Dataset"
"pancreatic islets","colon",0.00763045311215679,0.380906669373257,2.27160282367317,0.348026558340205,0.820414004455209,"tissue_comparison","dimension_0","Integrated"
"pancreatic islets","liver",0.0169456411962353,1.44369749923271,6.90955552310959,0.0791812460476249,0.204697263520793,"tissue_comparison","dimension_0","Integrated"
"pancreatic islets","pancreatic islets",0,0,0,16,1,"tissue_comparison","dimension_0","Integrated"
"pancreatic islets","pbmc",0.0180605959195771,1.63827216398241,6.34067219098516,0.0791812460476249,0.0510325587724969,"tissue_comparison","dimension_0","Integrated"
"pancreatic islets","prostate",0.0390350817466439,16,5.46891135593714,0,8.30081145960358e-08,"tissue_comparison","dimension_0","Integrated"
"pancreatic islets","substantia nigra",0.0362116049992508,16,10.370168171214,0,0.000992299753909661,"tissue_comparison","dimension_0","Integrated"
"pancreatic islets","testis",0.00574807051133155,0.437707135543525,2.87639894105617,0.301029995663981,0.085723976655514,"tissue_comparison","dimension_0","Integrated"
"pbmc","colon",0.0105057345368397,1.29242982390206,4.75858009543199,0.159700842867512,0.171143972463127,"tissue_comparison","dimension_0","Integrated"
"pbmc","liver",0.00482751715700099,0.0338582672609674,0.810598869092289,0.301029995663981,0.806414350813002,"tissue_comparison","dimension_0","Integrated"
"pbmc","pbmc",0,0,0,16,1,"tissue_comparison","dimension_0","Integrated"
"pbmc","prostate",0.0555963062330275,16,10.7881597974646,0,3.65235704222558e-06,"tissue_comparison","dimension_0","Integrated"
"pbmc","testis",0.0123265439808511,0.806875401645538,3.75507219276834,0.280826609575694,0.499167048859345,"tissue_comparison","dimension_0","Integrated"
"prostate","prostate",0,0,0,16,1,"tissue_comparison","dimension_0","Integrated"
"substantia nigra","colon",0.0289574458117477,16,8.87066128982249,0.0725506671486117,0.00832823007745608,"tissue_comparison","dimension_0","Integrated"
"substantia nigra","liver",0.0234900234546269,0.903089986991944,4.37850770124092,0,0.146670577882077,"tissue_comparison","dimension_0","Integrated"
"substantia nigra","pbmc",0.0196503805128672,1.45593195564972,4.75520098460123,0,0.00199510003431572,"tissue_comparison","dimension_0","Integrated"
"substantia nigra","prostate",0.0752466867458948,16,13.9669893482666,0,2.72408337046259e-05,"tissue_comparison","dimension_0","Integrated"
"substantia nigra","substantia nigra",0,0,0,16,1,"tissue_comparison","dimension_0","Integrated"
"substantia nigra","testis",0.030762840925005,3,8.15455670793209,0,0.00037177374741989,"tissue_comparison","dimension_0","Integrated"
"testis","colon",0.00373539324679985,0.346787486224656,2.25764832009981,0.325572936741507,0.688949368532727,"tissue_comparison","dimension_0","Integrated"
"testis","prostate",0.0444838458208897,2.52287874528034,7.65961108601936,0,1.72641924458073e-11,"tissue_comparison","dimension_0","Integrated"
"testis","testis",0,0,0,16,1,"tissue_comparison","dimension_0","Integrated"
"bone marrow","bone marrow",0,0,0,16,1,"tissue_comparison","dimension_1","Integrated"
"bone marrow","colon",0.0164721990495449,0.0867160982395816,10.3758303394781,0.319747737133336,0.480801504795752,"tissue_comparison","dimension_1","Integrated"
"bone marrow","liver",0.0625732321660883,0.175874166083451,12.7930432358596,0.152241648562152,0.74222170947459,"tissue_comparison","dimension_1","Integrated"
"bone marrow","pbmc",0.0580890013945106,0.7594507517174,12.3886797310327,0.206930959989753,0.131238623535563,"tissue_comparison","dimension_1","Integrated"
"bone marrow","prostate",0.217218563571275,16,20.8507335025951,0.0280287236002435,2.11256438721164e-10,"tissue_comparison","dimension_1","Integrated"
"bone marrow","substantia nigra",0.106613154886232,1.67778070526608,15.3087976294979,0.0289636959353166,0.00401470989706284,"tissue_comparison","dimension_1","Integrated"
"bone marrow","testis",0.0240577173713916,0.617982957425132,11.3908984048904,0.334293672092022,0.5382170014689,"tissue_comparison","dimension_1","Integrated"
"colon","colon",0,0,0,16,1,"tissue_comparison","dimension_1","Integrated"
"colon","prostate",0.211895245804024,16,20.0131628986257,0.0280287236002435,5.89414860607437e-06,"tissue_comparison","dimension_1","Integrated"
"liver","colon",0.0678512961667554,0.207608310501746,13.5167147455754,0.121242591048336,0.351052354240289,"tissue_comparison","dimension_1","Integrated"
"liver","liver",0,0,0,16,1,"tissue_comparison","dimension_1","Integrated"
"liver","prostate",0.279746541970779,3,20.9094603207043,0,0.000478660363666998,"tissue_comparison","dimension_1","Integrated"
"liver","testis",0.0461188020151033,0.312471038785366,13.8588185068124,0.208275942427082,1,"tissue_comparison","dimension_1","Integrated"
"pancreatic islets","bone marrow",0.0314109640394027,0.568636235841013,12.6396298666966,0.181376855517365,0.061688203097706,"tissue_comparison","dimension_1","Integrated"
"pancreatic islets","colon",0.0325762968137467,0.332547047110046,12.7070388468563,0.360615685648225,1,"tissue_comparison","dimension_1","Integrated"
"pancreatic islets","liver",0.0529638743311435,1.06550154875643,16.4922450288481,0.1249387366083,0.379571084674318,"tissue_comparison","dimension_1","Integrated"
"pancreatic islets","pancreatic islets",0,0,0,16,1,"tissue_comparison","dimension_1","Integrated"
"pancreatic islets","pbmc",0.0493040027164615,0.872895201635192,13.3395146453056,0.1249387366083,0.106925361237612,"tissue_comparison","dimension_1","Integrated"
"pancreatic islets","prostate",0.233994162682153,16,21.5903404933397,0,8.42851625128979e-07,"tissue_comparison","dimension_1","Integrated"
"pancreatic islets","substantia nigra",0.0898375557753546,16,18.0568917912863,0,0.00366091171345312,"tissue_comparison","dimension_1","Integrated"
"pancreatic islets","testis",0.0221305767093525,0.0114410431213845,8.24343193747077,0.333214679035382,1,"tissue_comparison","dimension_1","Integrated"
"pbmc","colon",0.0563108644101428,0.686132779630847,13.0509627646806,0.171935299284523,0.262542752392904,"tissue_comparison","dimension_1","Integrated"
"pbmc","liver",0.0240944672537757,0.175223537524454,11.5303702368178,0.176091259055681,1,"tissue_comparison","dimension_1","Integrated"
"pbmc","pbmc",0,0,0,16,1,"tissue_comparison","dimension_1","Integrated"
"pbmc","prostate",0.264988528231558,16,20.7022678441578,0,5.66745058276382e-07,"tissue_comparison","dimension_1","Integrated"
"pbmc","testis",0.0371094995802612,0.437707135543525,11.3198466414633,0.225309281725863,0.551540407400203,"tissue_comparison","dimension_1","Integrated"
"prostate","prostate",0,0,0,16,1,"tissue_comparison","dimension_1","Integrated"
"substantia nigra","colon",0.111936472653484,1.85387196432176,15.9563549196491,0,0.0122856160007863,"tissue_comparison","dimension_1","Integrated"
"substantia nigra","liver",0.0440851764867288,0.0609802235513335,7.59377264715134,0.0791812460476249,1,"tissue_comparison","dimension_1","Integrated"
"substantia nigra","pbmc",0.0588431902259496,1.76955107862173,13.7814115824232,0.0377885608893998,0.0471342383107089,"tissue_comparison","dimension_1","Integrated"
"substantia nigra","prostate",0.323831718457508,16,20.7417506803718,0,7.9776727277833e-05,"tissue_comparison","dimension_1","Integrated"
"substantia nigra","substantia nigra",0,0,0,16,1,"tissue_comparison","dimension_1","Integrated"
"substantia nigra","testis",0.0887744538983139,2.30102999566398,16.4478640600592,0.015794267183232,0.00416386597110277,"tissue_comparison","dimension_1","Integrated"
"testis","colon",0.0239946339269617,0.31695296176115,12.3436541082488,0.453891414001188,0.634146341463415,"tissue_comparison","dimension_1","Integrated"
"testis","prostate",0.235057264559194,16,20.702167658754,0.0280287236002435,5.80152752739328e-10,"tissue_comparison","dimension_1","Integrated"
"testis","testis",0,0,0,16,1,"tissue_comparison","dimension_1","Integrated"
"bone marrow","bone marrow",0,0,0,16,1,"tissue_comparison","euler","Integrated"
"bone marrow","colon",13652487907022768,0.204119982655925,19.2953627509825,0.338133317738096,0.254042775527909,"tissue_comparison","euler","Integrated"
"bone marrow","liver",3900671346314783,0.0315170514460649,19.4128560253949,0.236089188730967,0.313705488337841,"tissue_comparison","euler","Integrated"
"bone marrow","pbmc",17756727971032324,0.75448733218585,19.5570343470957,0.25457259442498,0.625359944153973,"tissue_comparison","euler","Integrated"
"bone marrow","prostate",43085899773216864,0.110138278741812,19.8475778605055,0.126107766875152,0.00012409779831399,"tissue_comparison","euler","Integrated"
"bone marrow","substantia nigra",3718137212797650,0.0209070993616736,19.3825652049989,0.212608092881444,0.155436718472127,"tissue_comparison","euler","Integrated"
"bone marrow","testis",3908430533183652,0.0931264652779296,19.9985635343887,0.454219885829706,0.256742928338785,"tissue_comparison","euler","Integrated"
"colon","colon",0,0,0,16,1,"tissue_comparison","euler","Integrated"
"colon","prostate",33857883007264488,0.373659632624958,20.0558349789493,0.090176630349088,0.00249322486036946,"tissue_comparison","euler","Integrated"
"liver","colon",15212250634745268,0.0851281824599496,19.9407748500355,0.229336771008906,0.812493955007414,"tissue_comparison","euler","Integrated"
"liver","liver",0,0,0,16,1,"tissue_comparison","euler","Integrated"
"liver","prostate",46760563265693256,0.193820026016113,19.4801707726572,0.1627272974977,0.0773106878552152,"tissue_comparison","euler","Integrated"
"liver","testis",1430291425863802,0.134303940083929,19.6933517028357,0.216709109963945,0.358924469143051,"tissue_comparison","euler","Integrated"
"pancreatic islets","bone marrow",6012587435920187,0.756961951313706,20.45422738415,0.296385090618218,0.351313990486611,"tissue_comparison","euler","Integrated"
"pancreatic islets","colon",11979058317021662,0.835647144215563,20.8430033462227,0.229336771008906,0.973378856790092,"tissue_comparison","euler","Integrated"
"pancreatic islets","liver",3270023827065649,0.133712660915805,19.560013772486,0.234083206033368,0.970434793964206,"tissue_comparison","euler","Integrated"
"pancreatic islets","pancreatic islets",0,0,0,16,1,"tissue_comparison","euler","Integrated"
"pancreatic islets","pbmc",14683672728448540,0.537602002101044,20.6886457838265,0.234083206033368,0.874227033376031,"tissue_comparison","euler","Integrated"
"pancreatic islets","prostate",43663590376655992,0.453457336521869,19.4676325780837,0.137173193025312,0.025723013537065,"tissue_comparison","euler","Integrated"
"pancreatic islets","substantia nigra",2990870920768848,0.164309428507574,19.665025648936,0.1249387366083,0.331363716404417,"tissue_comparison","euler","Integrated"
"pancreatic islets","testis",2225016438327262,1.49485002168009,20.4555794358512,0.252181428126164,0.843593477809488,"tissue_comparison","euler","Integrated"
"pbmc","colon",7307448695934389,0.30715308072277,18.8153992128746,0.229336771008906,0.470552928377713,"tissue_comparison","euler","Integrated"
"pbmc","liver",17928341252743270,0.176525770829699,19.5768456997967,0.176091259055681,0.960730446024564,"tissue_comparison","euler","Integrated"
"pbmc","pbmc",0,0,0,16,1,"tissue_comparison","euler","Integrated"
"pbmc","prostate",36023309164883136,0.667561540084395,19.5936967749777,0.1249387366083,0.0183421370660568,"tissue_comparison","euler","Integrated"
"pbmc","testis",16511086291495756,0.636388020107856,19.3160053810202,0.216709109963945,0.0451663271781226,"tissue_comparison","euler","Integrated"
"prostate","prostate",0,0,0,16,1,"tissue_comparison","euler","Integrated"
"substantia nigra","colon",14968153363947106,0.0329202658555029,19.4889903005111,0.113943352306837,0.499671149401842,"tissue_comparison","euler","Integrated"
"substantia nigra","liver",286325644915992,0.0824944904474534,18.079435951117,0.0791812460476249,0.567016715342074,"tissue_comparison","euler","Integrated"
"substantia nigra","pbmc",17656662918781482,0.11747546204512,19.5044250134822,0.1249387366083,0.0614406137888741,"tissue_comparison","euler","Integrated"
"substantia nigra","prostate",46490578483815080,0.174573882232177,19.5400315234049,0.090176630349088,0.0543372276398412,"tissue_comparison","euler","Integrated"
"substantia nigra","substantia nigra",0,0,0,16,1,"tissue_comparison","euler","Integrated"
"substantia nigra","testis",1155864736941305,0.0510982390297863,18.3945396934706,0.191885526238913,0.238245668978224,"tissue_comparison","euler","Integrated"
"testis","colon",14056914021792190,0.546681659952962,18.348641759693,0.325572936741507,0.877295470825658,"tissue_comparison","euler","Integrated"
"testis","prostate",45338109216465440,0.779891911959945,20.0183650539939,0.109698770051563,4.43367237462213e-05,"tissue_comparison","euler","Integrated"
"testis","testis",0,0,0,16,1,"tissue_comparison","euler","Integrated"
"bone marrow","bone marrow",0,0,0,16,1,"tissue_comparison","landscape","Integrated"
"bone marrow","colon",0.0261800443284903,1.0268721464003,5.0673345230364,0.350032541037803,0.151080197522566,"tissue_comparison","landscape","Integrated"
"bone marrow","liver",0.0119440990807879,0.798602875679548,5.73190302922233,0.265191570435274,0.101026159849689,"tissue_comparison","landscape","Integrated"
"bone marrow","pbmc",0.00502784554663653,0.407823242604133,2.78278765443354,0.291789338929069,0.0224667674816278,"tissue_comparison","landscape","Integrated"
"bone marrow","prostate",0.0530874884363336,16,13.6687805823729,0,1.69270493913336e-12,"tissue_comparison","landscape","Integrated"
"bone marrow","substantia nigra",0.0145326743530356,3,13.3948308017,0.0599979296752854,0.00244137764010578,"tissue_comparison","landscape","Integrated"
"bone marrow","testis",0.0198733580225654,1.14874165128092,3.76572606781486,0.302031828823126,0.00274035093186943,"tissue_comparison","landscape","Integrated"
"colon","colon",0,0,0,16,1,"tissue_comparison","landscape","Integrated"
"colon","prostate",0.0269074441078433,16,16.8381949057565,0,3.30389495856187e-08,"tissue_comparison","landscape","Integrated"
"liver","colon",0.0349838027384168,0.159893905543242,2.44780924604313,0.335792101923193,0.833303678398159,"tissue_comparison","landscape","Integrated"
"liver","liver",0,0,0,16,1,"tissue_comparison","landscape","Integrated"
"liver","prostate",0.0618912468462601,16,17.1253429484652,0,4.55867013016188e-05,"tissue_comparison","landscape","Integrated"
"liver","testis",0.012199351836847,0.246416941107093,2.5170609320009,0.432917592227609,0.995241296033025,"tissue_comparison","landscape","Integrated"
"pancreatic islets","bone marrow",0.0244978104037685,1.2518119729938,5.32957730120574,0.190331698170291,0.00750921330470066,"tissue_comparison","landscape","Integrated"
"pancreatic islets","colon",0.00230006387893254,0.0254883072626717,0.505929689303553,0.530366766672887,0.779393304232448,"tissue_comparison","landscape","Integrated"
"pancreatic islets","liver",0.033301568813695,0.210419287835575,2.3325494506561,0.301029995663981,0.443749312527593,"tissue_comparison","landscape","Integrated"
"pancreatic islets","pancreatic islets",0,0,0,16,1,"tissue_comparison","landscape","Integrated"
"pancreatic islets","pbmc",0.0196173989065274,0.332547047110046,3.17855375490295,0.380211241711606,0.475418558676123,"tissue_comparison","landscape","Integrated"
"pancreatic islets","prostate",0.0285896780325651,16,17.0042735619101,0,6.57424267600604e-08,"tissue_comparison","landscape","Integrated"
"pancreatic islets","substantia nigra",0.0379025677288434,2.39794000867204,10.445123528954,0.0377885608893998,0.00244853186029657,"tissue_comparison","landscape","Integrated"
"pancreatic islets","testis",0.044371168426334,0.481486060122112,2.76514163327261,0.333214679035382,0.156971209645418,"tissue_comparison","landscape","Integrated"
"pbmc","colon",0.0212501018845229,0.253365801062421,2.85674368632888,0.422272586712317,0.863740938022806,"tissue_comparison","landscape","Integrated"
"pbmc","liver",0.0137337008538939,0.243363891754152,3.33910463178659,0.380211241711606,0.960730446024564,"tissue_comparison","landscape","Integrated"
"pbmc","pbmc",0,0,0,16,1,"tissue_comparison","landscape","Integrated"
"pbmc","prostate",0.0481575459923662,16,15.3766921685897,0.0377885608893998,2.48506373153028e-05,"tissue_comparison","landscape","Integrated"
"pbmc","testis",0.0248033004665328,0.292429823902064,2.19057459210468,0.477121254719662,0.791733223026117,"tissue_comparison","landscape","Integrated"
"prostate","prostate",0,0,0,16,1,"tissue_comparison","landscape","Integrated"
"substantia nigra","colon",0.0395848016535651,1.3767507096021,10.8007116880414,0.113943352306837,0.0149980247282326,"tissue_comparison","landscape","Integrated"
"substantia nigra","liver",0.00460099891514835,0.987162775294828,9.49232721653653,0.176091259055681,0.399042298483639,"tissue_comparison","landscape","Integrated"
"substantia nigra","pbmc",0.0183346997690422,1.36653154442041,12.040347587393,0.1249387366083,0.0193084226697672,"tissue_comparison","landscape","Integrated"
"substantia nigra","prostate",0.0664922457614084,16,20.8375913635343,0,2.68049803653519e-05,"tissue_comparison","landscape","Integrated"
"substantia nigra","substantia nigra",0,0,0,16,1,"tissue_comparison","landscape","Integrated"
"substantia nigra","testis",0.0118783327793954,2,10.6492293665836,0.0854301953246264,0.00721241069994587,"tissue_comparison","landscape","Integrated"
"testis","colon",0.0460534023510557,0.42712839779952,2.78628969534316,0.523674885708432,0.740993470839961,"tissue_comparison","landscape","Integrated"
"testis","prostate",0.072960846458899,16,15.9873942130199,0,7.91987706259808e-12,"tissue_comparison","landscape","Integrated"
"testis","testis",0,0,0,16,1,"tissue_comparison","landscape","Integrated"
"SRA550660","SRA550660",0,0,0,16,1,"sra_comparison","dimension_0","Integrated"
"SRA550660","SRA628554",0.0118577625276777,0.361510743045363,5.28426393507624,0,0.571428571428571,"sra_comparison","dimension_0","Integrated"
"SRA550660","SRA645804",0.0251359047908729,2.69897000433602,9.34753026173248,0.0457574905606751,0.133200133200133,"sra_comparison","dimension_0","Integrated"
"SRA550660","SRA667709",0.0163556099287171,0.84163750790475,4.95543270174945,0,0.0721500721500721,"sra_comparison","dimension_0","Integrated"
"SRA550660","SRA703206",0.0297375081603789,1.10237290870956,10.5289534274335,0,0.288018433179723,"sra_comparison","dimension_0","Integrated"
"SRA550660","SRA713577",0.0134549469671424,0,6.80617367155546,0,1,"sra_comparison","dimension_0","Integrated"
"SRA550660","SRA728025",0.0141653648057784,0.772113295386326,4.46299203850971,0,0.0999000999000999,"sra_comparison","dimension_0","Integrated"
"SRA550660","SRA742961",0.0486616644069317,16,10.9321344117987,0,0.00483368498391591,"sra_comparison","dimension_0","Integrated"
"SRA550660","SRA760933",0.0766616953179014,0.790484985457369,14.4361827767645,0,0.813008130081301,"sra_comparison","dimension_0","Integrated"
"SRA550660","SRA784242",0.0326179313494413,1.65757731917779,7.64791340888148,0,0.0160983933803406,"sra_comparison","dimension_0","Integrated"
"SRA550660","SRA826293",0.0170928236412294,0.764471553092451,6.46711407968599,0.1249387366083,0.434951521908044,"sra_comparison","dimension_0","Integrated"
"SRA621638","SRA550660",0.02557884203196,0.375717904164332,4.53601436278704,0,0.31055900621118,"sra_comparison","dimension_0","Integrated"
"SRA621638","SRA621638",0,0,0,16,1,"sra_comparison","dimension_0","Integrated"
"SRA621638","SRA628554",0.0223030601840253,0.481486060122112,8.04956868443858,0,0.334672021419009,"sra_comparison","dimension_0","Integrated"
"SRA621638","SRA645804",0.0455921368631,1.76955107862173,12.4556105059832,0,0.0422047775808222,"sra_comparison","dimension_0","Integrated"
"SRA621638","SRA667709",0.0135297175790568,1.45593195564972,6.86641520173062,0,0.105663567202029,"sra_comparison","dimension_0","Integrated"
"SRA621638","SRA703206",0.0543918706199526,1.19382002601611,13.4550148757336,0,0.134680134680135,"sra_comparison","dimension_0","Integrated"
"SRA621638","SRA713577",0.0281250826309337,0.486782399932061,9.73838045075468,0,0.669344042838019,"sra_comparison","dimension_0","Integrated"
"SRA621638","SRA716608",0.00653942160039988,0.209011524911184,2.150978675178,0.0969100130080564,0.597728631201434,"sra_comparison","dimension_0","Integrated"
"SRA621638","SRA728025",0.0161998854535411,1.23657200643706,6.87600452269292,0,0.408580183861083,"sra_comparison","dimension_0","Integrated"
"SRA621638","SRA742961",0.0742405064388917,2.52287874528034,13.8063026734935,0,0.0132575004308688,"sra_comparison","dimension_0","Integrated"
"SRA621638","SRA749327",0.00577624732789636,0.326979092871104,1.8357288104875,0,0.937081659973226,"sra_comparison","dimension_0","Integrated"
"SRA621638","SRA760933",0.102205950883743,0.518557371497695,16.5019315573917,0,0.673400673400673,"sra_comparison","dimension_0","Integrated"
"SRA621638","SRA779509",0.034523517495621,2.09691001300806,9.5205429900617,0,0.0218035932321647,"sra_comparison","dimension_0","Integrated"
"SRA621638","SRA784242",0.00703908931748126,1.18708664335714,4.43052565094324,0,0.149142431021626,"sra_comparison","dimension_0","Integrated"
"SRA621638","SRA826293",0.0405303975585801,1.15490195998574,10.0441335574212,0,0.136054421768707,"sra_comparison","dimension_0","Integrated"
"SRA621638","SRA850958",0.00104776679270338,0.0655015487564323,0.503336455450673,0,0.541125541125541,"sra_comparison","dimension_0","Integrated"
"SRA628554","SRA628554",0,0,0,16,1,"sra_comparison","dimension_0","Integrated"
"SRA628554","SRA703206",0.0320888104359273,1.14266750356873,7.54394276682136,0,0.32051282051282,"sra_comparison","dimension_0","Integrated"
"SRA628554","SRA713577",0.005851840803828,0.480172006224281,2.06442272003628,0,1,"sra_comparison","dimension_0","Integrated"
"SRA628554","SRA742961",0.0519374462548664,2.09691001300806,8.40769847210786,0,0.0132306633854621,"sra_comparison","dimension_0","Integrated"
"SRA628554","SRA760933",0.0799028906997182,0.474955192963155,13.111299726663,0,0.668002672010688,"sra_comparison","dimension_0","Integrated"
"SRA628554","SRA826293",0.0182407480900569,0.249491605148654,3.90299951167032,0.0579919469776868,0.519210799584631,"sra_comparison","dimension_0","Integrated"
"SRA645804","SRA628554",0.0234400542693352,1.20760831050175,6.38307334801459,0,0.136500136500137,"sra_comparison","dimension_0","Integrated"
"SRA645804","SRA645804",0,0,0,16,1,"sra_comparison","dimension_0","Integrated"
"SRA645804","SRA667709",0.0320624192840432,3,8.06120751721182,0,0.0021530193943987,"sra_comparison","dimension_0","Integrated"
"SRA645804","SRA703206",0.00879973375685262,0.143271109617117,1.46051111179337,0,0.0146911911617794,"sra_comparison","dimension_0","Integrated"
"SRA645804","SRA713577",0.0175897670434473,0.772113295386326,4.72780242295137,0,0.811688311688312,"sra_comparison","dimension_0","Integrated"
"SRA645804","SRA742961",0.0286483695757917,2.52287874528034,2.96355954780957,0,4.69482303999524e-07,"sra_comparison","dimension_0","Integrated"
"SRA645804","SRA760933",0.0566138140206435,0.71669877129645,8.52456475252379,0,0.238606537819136,"sra_comparison","dimension_0","Integrated"
"SRA645804","SRA826293",0.00863166686238432,0.46344155742847,3.30657560605247,0.0969100130080564,0.074393691414968,"sra_comparison","dimension_0","Integrated"
"SRA667709","SRA628554",0.00877334260496847,0.542118103266008,1.88848298307603,0,0.0779787897691828,"sra_comparison","dimension_0","Integrated"
"SRA667709","SRA667709",0,0,0,16,1,"sra_comparison","dimension_0","Integrated"
"SRA667709","SRA703206",0.0408621530408958,2.22184874961636,9.15508542453739,0,0.00967866821525358,"sra_comparison","dimension_0","Integrated"
"SRA667709","SRA713577",0.0145953650518768,0.866461091629782,3.7750689679657,0,0.291545189504373,"sra_comparison","dimension_0","Integrated"
"SRA667709","SRA742961",0.0607107888598349,16,9.95136683178392,0,2.74079553837954e-05,"sra_comparison","dimension_0","Integrated"
"SRA667709","SRA760933",0.0886762333046866,0.812479279163537,14.2452202009902,0,0.290360046457607,"sra_comparison","dimension_0","Integrated"
"SRA667709","SRA826293",0.0270006799795233,1.31875876262441,5.62569431858119,0,0.0194250194250194,"sra_comparison","dimension_0","Integrated"
"SRA701877","SRA550660",0.0158957578486225,1.2839966563652,6.77132172085617,0.0377885608893998,0.308515014397367,"sra_comparison","dimension_0","Integrated"
"SRA701877","SRA621638",0.0352054246922478,1.49485002168009,10.1630267192387,0,0.0867553499132447,"sra_comparison","dimension_0","Integrated"
"SRA701877","SRA628554",0.0132820791818671,0.417936637088291,3.4368245141941,0,0.0432638227913818,"sra_comparison","dimension_0","Integrated"
"SRA701877","SRA645804",0.0104356245560708,0.632644078973981,3.19660041529871,0.0969100130080564,0.00186056203858061,"sra_comparison","dimension_0","Integrated"
"SRA701877","SRA667709",0.021675707113191,1.67778070526608,5.2271787495142,0,0.0134669252316311,"sra_comparison","dimension_0","Integrated"
"SRA701877","SRA701877",0,0,0,16,1,"sra_comparison","dimension_0","Integrated"
"SRA701877","SRA703206",0.0191864459277048,0.752026733638193,4.48374449199492,0,0.0171703296703297,"sra_comparison","dimension_0","Integrated"
"SRA701877","SRA713577",0.00750660484042552,0.127843727251707,2.09881582688189,0,0.297000297000297,"sra_comparison","dimension_0","Integrated"
"SRA701877","SRA716608",0.0286660030918479,2.22184874961636,8.41741570615589,0.0791812460476248,0.117022936495553,"sra_comparison","dimension_0","Integrated"
"SRA701877","SRA728025",0.0190055392387067,1.20760831050175,4.59730311149217,0.1249387366083,0.104989790503885,"sra_comparison","dimension_0","Integrated"
"SRA701877","SRA740174",0.0319504758933683,2.22184874961636,8.50630742383361,0,0.00631552355690287,"sra_comparison","dimension_0","Integrated"
"SRA701877","SRA742961",0.0390350817466439,16,5.46891135593714,0,8.30081145960358e-08,"sra_comparison","dimension_0","Integrated"
"SRA701877","SRA749327",0.0294291773643514,2.15490195998574,8.68400187304073,0.0377885608893998,0.0832500832500832,"sra_comparison","dimension_0","Integrated"
"SRA701877","SRA760933",0.0670005261914957,0.812479279163537,10.7883757563735,0,0.164015089388224,"sra_comparison","dimension_0","Integrated"
"SRA701877","SRA779509",0.00378571767460496,0.173277479831008,1.04933655048182,0.0757207139381184,5.48283723360991e-06,"sra_comparison","dimension_0","Integrated"
"SRA701877","SRA784242",0.042244514009729,16,12.8398630054925,0,0.00625797892312699,"sra_comparison","dimension_0","Integrated"
"SRA701877","SRA826293",0.00559599321907493,0.0710923097560473,1.0274217412364,0.1249387366083,0.0233482295037567,"sra_comparison","dimension_0","Integrated"
"SRA701877","SRA850958",0.0362116049992508,3,10.370168171214,0,0.000992299753909661,"sra_comparison","dimension_0","Integrated"
"SRA703206","SRA703206",0,0,0,16,1,"sra_comparison","dimension_0","Integrated"
"SRA703206","SRA742961",0.0198486358189391,3,2.15306416890995,0,0.000687994496044032,"sra_comparison","dimension_0","Integrated"
"SRA703206","SRA760933",0.0478140802637909,0.694648630553376,7.64567030824186,0,0.699300699300699,"sra_comparison","dimension_0","Integrated"
"SRA713577","SRA703206",0.026266787989019,0.694648630553376,5.81357466569184,0,0.909090909090909,"sra_comparison","dimension_0","Integrated"
"SRA713577","SRA713577",0,0,0,16,1,"sra_comparison","dimension_0","Integrated"
"SRA713577","SRA742961",0.0461154238079581,1.18045606445813,6.90375179628454,0,0.119075970469159,"sra_comparison","dimension_0","Integrated"
"SRA713577","SRA760933",0.0740808682528098,0,12.0308144543596,0,1,"sra_comparison","dimension_0","Integrated"
"SRA716608","SRA550660",0.0190394204315601,0.294992040666664,2.760078637204,0.221848749616356,0.873015873015873,"sra_comparison","dimension_0","Integrated"
"SRA716608","SRA628554",0.0157636385836254,0.718966632752272,6.16806268494338,0,0.119047619047619,"sra_comparison","dimension_0","Integrated"
"SRA716608","SRA645804",0.0390527152627001,3,10.9509027703147,0.0457574905606751,0.00933645793458878,"sra_comparison","dimension_0","Integrated"
"SRA716608","SRA667709",0.00752511430482565,1.42021640338319,5.04939962605262,0,0.432900432900433,"sra_comparison","dimension_0","Integrated"
"SRA716608","SRA703206",0.0478524490195527,1.76955107862173,12.0437531754522,0,0.0213346987540536,"sra_comparison","dimension_0","Integrated"
"SRA716608","SRA713577",0.0215856610305338,0.297569463554475,7.94314524891651,0,0.337381916329285,"sra_comparison","dimension_0","Integrated"
"SRA716608","SRA716608",0,0,0,16,1,"sra_comparison","dimension_0","Integrated"
"SRA716608","SRA728025",0.00974213141892135,1.15490195998574,4.9730641117937,0.176091259055681,0.919080919080919,"sra_comparison","dimension_0","Integrated"
"SRA716608","SRA742961",0.0677010848384918,16,12.4909170423607,0,0.000102167284829824,"sra_comparison","dimension_0","Integrated"
"SRA716608","SRA760933",0.0956665292833436,0.795880017344075,15.6828246724964,0,0.34435261707989,"sra_comparison","dimension_0","Integrated"
"SRA716608","SRA784242",0.0135785109178811,1.50863830616573,6.14177370294976,0,0.0796838146235737,"sra_comparison","dimension_0","Integrated"
"SRA716608","SRA826293",0.0339909759581802,1.4089353929735,8.32266341266394,0.1249387366083,0.063000063000063,"sra_comparison","dimension_0","Integrated"
"SRA728025","SRA628554",0.00610317473048422,0.0319842860063582,1.37244038865526,0,0.0473484848484848,"sra_comparison","dimension_0","Integrated"
"SRA728025","SRA645804",0.0293922514095589,2.69897000433602,7.51963205853168,0.0457574905606751,0.000419577062963916,"sra_comparison","dimension_0","Integrated"
