"contract_id","method_id","query_sample_id","query_tissue","held_out_study","mean_reciprocal_rank","one_nn_balanced_accuracy","seeds"
"mv06h_sample_method_summary_v1","fusion_gene_weight_075","SRA779509_SRS3805260","bone marrow","SRA779509",0.286904761904762,0,5
"mv06h_sample_method_summary_v1","fusion_gene_weight_075","SRA779509_SRS3805261","bone marrow","SRA779509",0.341666666666667,0,5
"mv06h_sample_method_summary_v1","fusion_gene_weight_075","SRA779509_SRS3805262","bone marrow","SRA779509",0.041695652173913,0,5
"mv06h_sample_method_summary_v1","fusion_gene_weight_075","SRA779509_SRS3805263","bone marrow","SRA779509",0.386666666666667,0,5
"mv06h_sample_method_summary_v1","fusion_gene_weight_075","SRA779509_SRS3805264","bone marrow","SRA779509",0.0610714285714286,0,5
"mv06h_sample_method_summary_v1","fusion_gene_weight_075","SRA779509_SRS3805265","bone marrow","SRA779509",0.0981139122315593,0,5
"mv06h_sample_method_summary_v1","fusion_gene_weight_075","SRA779509_SRS3805266","bone marrow","SRA779509",0.381904761904762,0.2,5
"mv06h_sample_method_summary_v1","fusion_gene_weight_075","SRA779509_SRS3805267","bone marrow","SRA779509",0.209848484848485,0,5
"mv06h_sample_method_summary_v1","fusion_gene_weight_075","SRA779509_SRS3805268","bone marrow","SRA779509",0.54,0.4,5
"mv06h_sample_method_summary_v1","fusion_gene_weight_075","SRA779509_SRS3805269","bone marrow","SRA779509",0.266666666666667,0,5
"mv06h_sample_method_summary_v1","fusion_gene_weight_075","SRA784242_SRS3822680","testis","SRA784242",0.475,0.2,5
"mv06h_sample_method_summary_v1","fusion_gene_weight_075","SRA784242_SRS3822682","testis","SRA784242",0.10540560888387,0,5
"mv06h_sample_method_summary_v1","fusion_gene_weight_075","SRA784242_SRS3822683","testis","SRA784242",0.128914027149321,0,5
"mv06h_sample_method_summary_v1","fusion_gene_weight_075","SRA784242_SRS3822686","testis","SRA784242",0.0787179487179487,0,5
"mv06h_sample_method_summary_v1","fusion_gene_weight_075","SRA826293_SRS4181123","testis","SRA826293",0.0508128770542958,0,5
"mv06h_sample_method_summary_v1","fusion_gene_weight_075","SRA826293_SRS4181124","testis","SRA826293",0.0693302775655717,0,5
"mv06h_sample_method_summary_v1","fusion_gene_weight_075","SRA826293_SRS4181125","testis","SRA826293",0.0470791108205296,0,5
"mv06h_sample_method_summary_v1","fusion_gene_weight_075","SRA826293_SRS4181126","testis","SRA826293",0.0514905356081827,0,5
"mv06h_sample_method_summary_v1","fusion_gene_weight_075","SRA826293_SRS4181127","testis","SRA826293",1,1,5
"mv06h_sample_method_summary_v1","fusion_gene_weight_075","SRA826293_SRS4181128","testis","SRA826293",0.9,0.8,5
"mv06h_sample_method_summary_v1","fusion_gene_weight_075","SRA826293_SRS4181129","testis","SRA826293",0.311904761904762,0,5
"mv06h_sample_method_summary_v1","fusion_gene_weight_075","SRA826293_SRS4181130","testis","SRA826293",0.9,0.8,5
"mv06h_sample_method_summary_v1","gene_composite","SRA550660_SRS2089635","pbmc","SRA550660",1,1,5
"mv06h_sample_method_summary_v1","gene_composite","SRA550660_SRS2089636","pbmc","SRA550660",0.9,0.8,5
"mv06h_sample_method_summary_v1","gene_composite","SRA550660_SRS2089637","pbmc","SRA550660",1,1,5
"mv06h_sample_method_summary_v1","gene_composite","SRA550660_SRS2089638","pbmc","SRA550660",0.866666666666667,0.8,5
"mv06h_sample_method_summary_v1","gene_composite","SRA550660_SRS2089639","pbmc","SRA550660",0.9,0.8,5
"mv06h_sample_method_summary_v1","gene_composite","SRA621638_SRS2610283","bone marrow","SRA621638",0.566666666666667,0.2,5
"mv06h_sample_method_summary_v1","gene_composite","SRA621638_SRS2610285","bone marrow","SRA621638",0.583333333333333,0.4,5
"mv06h_sample_method_summary_v1","gene_composite","SRA628554_SRS2664364","pbmc","SRA628554",1,1,5
"mv06h_sample_method_summary_v1","gene_composite","SRA628554_SRS2664365","pbmc","SRA628554",1,1,5
"mv06h_sample_method_summary_v1","gene_composite","SRA645804_SRS2823404","testis","SRA645804",0.102565571683219,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA645804_SRS2823405","testis","SRA645804",0.0884004884004884,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA645804_SRS2823406","testis","SRA645804",0.0994444444444444,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA645804_SRS2823407","testis","SRA645804",1,1,5
"mv06h_sample_method_summary_v1","gene_composite","SRA645804_SRS2823408","testis","SRA645804",1,1,5
"mv06h_sample_method_summary_v1","gene_composite","SRA645804_SRS2823409","testis","SRA645804",1,1,5
"mv06h_sample_method_summary_v1","gene_composite","SRA645804_SRS2823410","testis","SRA645804",1,1,5
"mv06h_sample_method_summary_v1","gene_composite","SRA645804_SRS2823411","testis","SRA645804",1,1,5
"mv06h_sample_method_summary_v1","gene_composite","SRA645804_SRS2823412","testis","SRA645804",0.9,0.8,5
"mv06h_sample_method_summary_v1","gene_composite","SRA645804_SRS3572594","testis","SRA645804",1,1,5
"mv06h_sample_method_summary_v1","gene_composite","SRA667709_SRS3065426","testis","SRA667709",0.866666666666667,0.8,5
"mv06h_sample_method_summary_v1","gene_composite","SRA667709_SRS3065427","testis","SRA667709",0.363333333333333,0.2,5
"mv06h_sample_method_summary_v1","gene_composite","SRA667709_SRS3065428","testis","SRA667709",1,1,5
"mv06h_sample_method_summary_v1","gene_composite","SRA667709_SRS3065429","testis","SRA667709",0.766666666666667,0.6,5
"mv06h_sample_method_summary_v1","gene_composite","SRA667709_SRS3065430","testis","SRA667709",0.516666666666667,0.2,5
"mv06h_sample_method_summary_v1","gene_composite","SRA667709_SRS3065431","testis","SRA667709",0.466666666666667,0.2,5
"mv06h_sample_method_summary_v1","gene_composite","SRA703206_SRS3296611","colon","SRA703206",0.0263352230844491,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA703206_SRS3296612","colon","SRA703206",0.0180050301236742,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA703206_SRS3296613","colon","SRA703206",0.0186842602166974,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA703206_SRS3296614","colon","SRA703206",0.0179431083310822,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA713577_SRS3363004","pbmc","SRA713577",0.9,0.8,5
"mv06h_sample_method_summary_v1","gene_composite","SRA716608_SRS3391629","liver","SRA716608",0.0297170645446508,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA716608_SRS3391630","liver","SRA716608",0.0213788335847159,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA716608_SRS3391631","liver","SRA716608",0.0846897546897547,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA716608_SRS3391632","liver","SRA716608",0.0436912989544569,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA716608_SRS3391633","liver","SRA716608",0.01792663476874,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA728025_SRS3454421","colon","SRA728025",0.0389092389092389,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA728025_SRS3454422","colon","SRA728025",0.0305050505050505,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA728025_SRS3454423","colon","SRA728025",0.0321728440592538,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA728025_SRS3454424","colon","SRA728025",0.0312394957983193,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA728025_SRS3454425","colon","SRA728025",0.0390529889828628,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA728025_SRS3454426","colon","SRA728025",0.0397212931995541,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA728025_SRS3454427","colon","SRA728025",0.0426403596403596,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA728025_SRS3454428","colon","SRA728025",0.0407364906663644,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA728025_SRS3454430","colon","SRA728025",0.0325717427733557,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA740174_SRS3548780","bone marrow","SRA740174",0.8,0.6,5
"mv06h_sample_method_summary_v1","gene_composite","SRA740174_SRS3548781","bone marrow","SRA740174",0.366666666666667,0.2,5
"mv06h_sample_method_summary_v1","gene_composite","SRA740174_SRS3548782","bone marrow","SRA740174",0.8,0.6,5
"mv06h_sample_method_summary_v1","gene_composite","SRA740174_SRS3548783","bone marrow","SRA740174",0.616666666666667,0.4,5
"mv06h_sample_method_summary_v1","gene_composite","SRA749327_SRS3693910","pbmc","SRA749327",1,1,5
"mv06h_sample_method_summary_v1","gene_composite","SRA749327_SRS3693911","pbmc","SRA749327",0.516666666666667,0.2,5
"mv06h_sample_method_summary_v1","gene_composite","SRA749327_SRS3693912","pbmc","SRA749327",0.388888888888889,0.2,5
"mv06h_sample_method_summary_v1","gene_composite","SRA749327_SRS3693913","pbmc","SRA749327",0.8,0.6,5
"mv06h_sample_method_summary_v1","gene_composite","SRA760933_SRS3693061","liver","SRA760933",0.456666666666667,0.2,5
"mv06h_sample_method_summary_v1","gene_composite","SRA779509_SRS3805245","bone marrow","SRA779509",0.129126984126984,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA779509_SRS3805246","bone marrow","SRA779509",0.533333333333333,0.2,5
"mv06h_sample_method_summary_v1","gene_composite","SRA779509_SRS3805247","bone marrow","SRA779509",0.345238095238095,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA779509_SRS3805248","bone marrow","SRA779509",0.366666666666667,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA779509_SRS3805249","bone marrow","SRA779509",0.116666666666667,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA779509_SRS3805250","bone marrow","SRA779509",0.566666666666667,0.4,5
"mv06h_sample_method_summary_v1","gene_composite","SRA779509_SRS3805251","bone marrow","SRA779509",0.0450085292282089,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA779509_SRS3805252","bone marrow","SRA779509",0.447222222222222,0.2,5
"mv06h_sample_method_summary_v1","gene_composite","SRA779509_SRS3805253","bone marrow","SRA779509",0.333333333333333,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA779509_SRS3805254","bone marrow","SRA779509",0.296666666666667,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA779509_SRS3805255","bone marrow","SRA779509",0.118737373737374,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA779509_SRS3805256","bone marrow","SRA779509",0.488888888888889,0.2,5
"mv06h_sample_method_summary_v1","gene_composite","SRA779509_SRS3805257","bone marrow","SRA779509",0.200793650793651,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA779509_SRS3805258","bone marrow","SRA779509",0.107051282051282,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA779509_SRS3805259","bone marrow","SRA779509",0.113279857397504,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA779509_SRS3805260","bone marrow","SRA779509",0.666666666666667,0.4,5
"mv06h_sample_method_summary_v1","gene_composite","SRA779509_SRS3805261","bone marrow","SRA779509",0.353333333333333,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA779509_SRS3805262","bone marrow","SRA779509",0.0409017713365539,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA779509_SRS3805263","bone marrow","SRA779509",0.625,0.4,5
"mv06h_sample_method_summary_v1","gene_composite","SRA779509_SRS3805264","bone marrow","SRA779509",0.0733333333333333,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA779509_SRS3805265","bone marrow","SRA779509",0.2402331002331,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA779509_SRS3805266","bone marrow","SRA779509",0.25,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA779509_SRS3805267","bone marrow","SRA779509",0.366666666666667,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA779509_SRS3805268","bone marrow","SRA779509",0.323333333333333,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA779509_SRS3805269","bone marrow","SRA779509",0.388333333333333,0.2,5
"mv06h_sample_method_summary_v1","gene_composite","SRA784242_SRS3822680","testis","SRA784242",0.340384615384615,0.2,5
"mv06h_sample_method_summary_v1","gene_composite","SRA784242_SRS3822682","testis","SRA784242",0.259285714285714,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA784242_SRS3822683","testis","SRA784242",0.343333333333333,0.2,5
"mv06h_sample_method_summary_v1","gene_composite","SRA784242_SRS3822686","testis","SRA784242",0.223181818181818,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA826293_SRS4181123","testis","SRA826293",0.048143704121965,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA826293_SRS4181124","testis","SRA826293",0.0569945697577277,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA826293_SRS4181125","testis","SRA826293",0.0465527950310559,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA826293_SRS4181126","testis","SRA826293",0.0470228805011414,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA826293_SRS4181127","testis","SRA826293",0.191904761904762,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA826293_SRS4181128","testis","SRA826293",0.516666666666667,0.2,5
"mv06h_sample_method_summary_v1","gene_composite","SRA826293_SRS4181129","testis","SRA826293",0.215555555555556,0,5
"mv06h_sample_method_summary_v1","gene_composite","SRA826293_SRS4181130","testis","SRA826293",0.180793650793651,0,5
