"contract_id","sample_id","seed","selected_cells","selected_cell_sha256","normalization_cache_key","payload_sha256","sct_genes","sct_cells","finite_sct_payload","private_cache_file","private_cache_bytes","private_cache_sha256","disposition","elapsed_seconds","peak_rss_bytes","seurat_version","sctransform_version","matrix_version","r_version","outcome_label_state","biological_outcomes_computed"
"mv07f_sct_production_v1","SRA742961_SRS3565207",20260808,384,"813b871a42a2bc85e41bccbffea71c7ccee5771abca23aced3c70825b292e1f9","mv05d0_sample_seed_sct_v2:3cf28fd6a4d291befb2efaba865bb8e090c72905d6f2e749389e002c11712f2f","2b0a60c15d0cab83398787a7435d3802bf87f2c8b9094d5e5424b5595a5a3d02",11576,384,TRUE,"SRA742961_SRS3565207__20260808__sct.rds",6749429,"6ffe0a19af28595e04b563581768b770c1a4ea60048491713aff39c9e8e8792a","built_atomic",36.6748032569885,1305337856,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565208",20260808,384,"67de1b437255cc20383ff92079c672860b7739333396b827c5f3a457b810c81c","mv05d0_sample_seed_sct_v2:9d073bf2e95752b224747834c98b5b57430aac8ab09d1d6a1c786cc10a8a9c92","001fbf0c6bc4f132bd01ffc030d2094af5ce26368dab17b18792149305316f48",9555,384,TRUE,"SRA742961_SRS3565208__20260808__sct.rds",4548747,"7fb15a4159d0638c5115d1d9234552e752ae6ce0924873305e4a292903e6566c","built_atomic",35.0905442237854,1187647488,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565209",20260808,384,"a2b95f8127e04add8fded557bb81554b6a35a3040fe161e07708cd50d25ff161","mv05d0_sample_seed_sct_v2:0387fc67f18f95730e477ded59e7439d2e75a3a9d41ad5930cb4582e96eedd8c","b70451e4a9c7a4a519a0092f7e32938c8f821e513a0879e45285fd6fd031a2dd",10443,384,TRUE,"SRA742961_SRS3565209__20260808__sct.rds",5559133,"8c08ec2e661f51c58deb72930a17749f5af3a8be40c7ce3ff0fe2b62d511470e","built_atomic",36.3139560222626,1245114368,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565210",20260808,384,"27293fa2f733c4551d4499df3b3337669f899190663c23bdb6c189f54932d42a","mv05d0_sample_seed_sct_v2:298207e36a833d5b13afd4b71cabfa70e359b966d155a23ddb14d9f28eb79617","21014527bf3faa2448eeba5ec6a6d170966cccb4ae5024fe3a770b2766b46aec",12344,384,TRUE,"SRA742961_SRS3565210__20260808__sct.rds",7292375,"4501dcc79c687db2cb6754cfeedb3694fcab695e4351574aa6500323d206b5e1","built_atomic",36.137088060379,1291616256,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565211",20260808,384,"3b26fd152fdf8640eb0eaa20afef840bd3c134a4fc014c73c3e5ef144e8076a5","mv05d0_sample_seed_sct_v2:5d86b182c019631363fda78bc6e6e042acdc4ba37aa0fc475d588f4c035971cf","bac21a9dd575a864aa69df951ae33d967ad531c309388334655b3e93b65542d1",11684,384,TRUE,"SRA742961_SRS3565211__20260808__sct.rds",7077089,"349a1d40f769b1fd17e7d1464f738f208bdc09d1d4dd93b27baa5898921e483f","built_atomic",36.4101412296295,1318375424,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA850958_SRS4386101",20260808,384,"7c182447029cf43a3d6b5627827d8fbd9108b254f95058138cc143054efd26fa","mv05d0_sample_seed_sct_v2:fd389a7ab6fd677081d9082deff400cd109dd84766c2aa65493578d4be71d374","9c9e974faef3fa20cb7a18ea7946b0c5a79d202d55ba579ff54cba7e4da817cb",11051,384,TRUE,"SRA850958_SRS4386101__20260808__sct.rds",3610767,"e43b99d1fad02bee6c49c8a8c6783fbb18f21dd177e39c84e21f1af14e27cbf1","built_atomic",33.5986104011536,1018150912,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA850958_SRS4386109",20260808,384,"11539ac27a04a2dffedd12fd34c9bf8c1b0a9462e435c2a563e2f563bc4c4754","mv05d0_sample_seed_sct_v2:565742fe2b0b4302e7b1f087ed996d113ccfc92cee76dd9a67987254279fbc98","e58c51585e58e826eb64e8389b3b42f705dd431eddc8b4f15a2fbc4fbb737328",12244,384,TRUE,"SRA850958_SRS4386109__20260808__sct.rds",4435051,"df64a29a1b04fa7231488004ddb5ae850281ee20ef98ff4366eb769cf90553a5","built_atomic",37.4664621353149,1162878976,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA850958_SRS4386110",20260808,384,"47067d14df3bcdb518c242fa8b4b527d2e09be284eb706ff3283671a1ecccaa5","mv05d0_sample_seed_sct_v2:0d8fc8cdcb98272b04c9dae2598e572ef652f4b18b0dbe90e9d2e40ed96dc78b","bd4b07fff7a1e9ed3ac438163324b12deb9e8731ddbcca6d496dc0fe1630e678",12608,384,TRUE,"SRA850958_SRS4386110__20260808__sct.rds",4750103,"97cae60a979a0e761287c0eee81704be91a7bb727f1d60e219a02a04c5c1d0c1","built_atomic",36.9210691452026,1116393472,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA850958_SRS4386111",20260808,384,"980ab71d556be21a738d0010266f0669796224b6af95a7c1b574074ba3dcc641","mv05d0_sample_seed_sct_v2:82b0848f983f1641ef61c08fbf4c960ab1fe927b094c374c876568cfeed46392","e40c0e641282c180d96cdaf1290bc54e1b83741a0edb25d10aaf8cf2fd8de7a7",12281,384,TRUE,"SRA850958_SRS4386111__20260808__sct.rds",4528326,"2797710d084ec55794658bffd1711d443cbba64ead6521130bb5ccb0430c3098","built_atomic",36.6026175022125,1083162624,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA850958_SRS4386112",20260808,384,"5e8ac82fabd20859524ecb08c5751122f51264450d54d94777eee5911700f929","mv05d0_sample_seed_sct_v2:abf6933dc323a280b619cd985c4a344ce98324bff17403f6c5cab2d739b79136","4571dd7416dd8a924b28481a3961c2b4674601fbcb812333d48f26b435897d0b",12119,384,TRUE,"SRA850958_SRS4386112__20260808__sct.rds",4310800,"380163aefb24881132c086bc4f3fe292c1fbb6529c1667dadc8aa6b8ea1290de","built_atomic",36.168598651886,1089155072,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA850958_SRS4386113",20260808,384,"31a090adfb8fb624b5c6b90ade6e611cb3f263c96d7a61a627d7ebcf3b18d14b","mv05d0_sample_seed_sct_v2:2b88c17f0e4cc20e55d0d17856ea93d95b01a95b486a913b557cff71e9153881","edff70ccafa5f340bd6c1804f4cde728b474121d1e36116870c17f564cd24e29",11775,384,TRUE,"SRA850958_SRS4386113__20260808__sct.rds",4019983,"42706094f05b0927f09e156ce6cb00327b1c64fbf709d71a65d5c0aba2b59427","built_atomic",36.8765015602112,1041457152,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA701877_SRS3279684",20260809,384,"e27c4c924179d47bf8ecb11c870180ab88c6c505a9c549c856331bb3a37fad3c","mv05d0_sample_seed_sct_v2:4445c0c358c7cd6b8b69b6849e3bbe0c9334fb5dcf2a0bc43617e31308c64610","9493829b7920b996827ad51fbbb88788e2c944a4ea01d35c63aafdde97b8f11d",13358,384,TRUE,"SRA701877_SRS3279684__20260809__sct.rds",8499814,"aa4a3d5a7ab75177976b0a50f3856f570bd4c0921e73f1154f16e0e8f451c14d","built_atomic",37.1780016422272,1210462208,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA701877_SRS3279685",20260809,384,"32dc197683e7bde92c026c6302198a95e454f351fb438db8946bf0475f18fd77","mv05d0_sample_seed_sct_v2:3f39321c93851e369b6223e36e3c08fc9dff5d917d3aca300d4b4645412b073b","c1b4510c6681e5c98697ddcb09beb1d8e324016e96059be61df1be0ae3694204",13150,384,TRUE,"SRA701877_SRS3279685__20260809__sct.rds",8810689,"12d3489ccf47c2515c2dd09ba503383162e23a9d15b3b463777ebf73229a347b","built_atomic",35.4979872703552,1196118016,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA701877_SRS3279686",20260809,384,"42054831d159be8f895b030c9076b9b6f7bf77e7c7acd5184560cd2a6781746d","mv05d0_sample_seed_sct_v2:1b770eb982fd713ed60f5bf62046618e0ce89b833503cdb8798e8eb3a7645226","8cb729246cdbe1abb97e359ec97a70af02bea050d675d1743990da7ce7dca02b",14061,384,TRUE,"SRA701877_SRS3279686__20260809__sct.rds",10178418,"0d1952192efb8533b5db23b7b830a371c7def62f1130f49ce6a1eb33f9ae5e75","built_atomic",39.5972280502319,1203519488,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA701877_SRS3279687",20260809,384,"20c500559f3401f1a21781abc4c59af27543acec8948cb88c0c0b5bee9ebda97","mv05d0_sample_seed_sct_v2:142fe3b551ee01cd6e34ace9c35109019950541814b4f4aed765555a442493d6","c3ef3ea745360150ecdbd0f888ca12663849b9b1435cdc65f90d060120c7177a",14490,384,TRUE,"SRA701877_SRS3279687__20260809__sct.rds",11103180,"16f6849eae8e6931fd80302e387eae8ab67050c02cda05c1a127b1eb54b82201","built_atomic",37.8625688552856,1226870784,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA701877_SRS3279688",20260809,384,"ea48210f5ffb84bfc9592c148a1f91459a9eb6cd263a5dbe238d6edb7e2259c9","mv05d0_sample_seed_sct_v2:fb56b3c498469dcf45e21bed392ad5a5068a2a679bc0f0e06f3f644dd763e766","8310b8be12d4af2d4ab3f57635e8d6b41c0f6923af410f24caa295174fab0e9c",12744,384,TRUE,"SRA701877_SRS3279688__20260809__sct.rds",7274884,"60858a0aeb130e042fc54dc8045fd89b43751d8f13db01c805b43a7199cd19ef","built_atomic",37.3680276870728,1101033472,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA701877_SRS3279689",20260809,384,"722c7194ab48763c4690461724f434c8a6392a7e3caccb701d6e0bb0fdc9dcf4","mv05d0_sample_seed_sct_v2:713b20ef3f2cc5bbb9ff1a8b7885fdd56ee3db90c426f202e9bdef50d2a317a1","6b35dee417073409f25751e6c8077f1ecf347f78ee3b95cf647f436f06a2c812",14951,384,TRUE,"SRA701877_SRS3279689__20260809__sct.rds",11834170,"763e52b6ac2f5ae48e1f7f0108f85d255e9ecee8ea288944671e59174b79d612","built_atomic",43.2354176044464,1199570944,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA701877_SRS3279690",20260809,384,"fdc11eda1b618bf39d37733d1b12f675a6e117fdadd15bff81b615080940b801","mv05d0_sample_seed_sct_v2:2f67014e17294319a9f1e5bec02baf549152036eea32c74184b48571a28cdf5f","7de8f5d8cb9faf6fde40eb3e613b9e6181a7094bf133c4a738803b5b24684731",14454,384,TRUE,"SRA701877_SRS3279690__20260809__sct.rds",10268155,"d24a269a4f94b97770895879fd184eb160dd51fbfaff7b44e90b0b08f5afb33b","built_atomic",40.9358353614807,1334362112,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA701877_SRS3279691",20260809,384,"f54d89989743f3e5c66dfcf52a3425cfbb4b6b8121a5013df282051020033724","mv05d0_sample_seed_sct_v2:4cf3d7774c9f44b228d221dd45093977433ac8567dc489cdb3979f3e7d65c296","efbdd0fda6920e43b3bc8304d26d195ede56d9bcdd519d13585687547710ee6c",14265,384,TRUE,"SRA701877_SRS3279691__20260809__sct.rds",8976886,"5a53610ed22f097aa8e1f227ec029919f85e72d6a8ffc8a4da352459791f58a7","built_atomic",39.09743309021,1221124096,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA701877_SRS3279692",20260809,384,"92312c2fa9d3b8b846be323536b9c9e3e9cebd9be65838365e06e2a17a34f84c","mv05d0_sample_seed_sct_v2:82f0046e4948ad397ec0577bace65423814baf3b61287e6601de7d78bbacb1b4","a44f8361722ae0c4d21dd36f7726e88f8736cb5d5a63976dfd690b5a07a5e4aa",15231,384,TRUE,"SRA701877_SRS3279692__20260809__sct.rds",11014756,"4306a6c174adfc24495b2d6661cd64f90ddb5285e92484d2d594bdb96221af78","built_atomic",39.6377778053284,1273114624,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA701877_SRS3279693",20260809,384,"6d1aa991b5faae654cb673c1d03f325532b0e9e4d331cbf69e1821f0e9511d66","mv05d0_sample_seed_sct_v2:93471c897aa80fca64251742fd9b7f86235c8d74832bba270cb500886503bc40","2c92b2f374fe9b2d3a07cfb1e882be08748e37fb7d87270773964dda947a9d37",13303,384,TRUE,"SRA701877_SRS3279693__20260809__sct.rds",8734837,"5edac18700c04001a54fceb5ad275bd5fc0cf9313f9b9c2fa06e511a796fbe9e","built_atomic",39.720086812973,1258000384,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA701877_SRS3279694",20260809,384,"96291a683ae8cd24c7df898ef7d63d23426552cfa98b4c7d2fd90aaefc3cd722","mv05d0_sample_seed_sct_v2:84fd18b1f739e63d8af59e811bf343ee4626ffa755fca504d9b1b792d97c5680","f1f4eca44bdcdaa26616debc5dd136884b607b2455891f7bec1f16e41d59b8a1",11432,384,TRUE,"SRA701877_SRS3279694__20260809__sct.rds",6500083,"4486ad89984b0f0dc1e6ac9c87cceaa4c00e0a1c21291e87d1dd6af0da3fd810","built_atomic",36.4142251014709,1100357632,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA701877_SRS3279695",20260809,384,"ff18439fd12d7cd72bbb77d0c369e47eb0a335d4a5deabf3a5a6fa19c6d0e8c8","mv05d0_sample_seed_sct_v2:743d1a53a103516c5babd03058b830b9bd63a2e4a70fe1f37446c96a11d0a912","d251aad8cb1a73ff0affd6f15bc4d35ba3e1970403b7a8b50e3b946f529169b1",13272,384,TRUE,"SRA701877_SRS3279695__20260809__sct.rds",9015976,"dfcb7e60d52b19d2339c4ce9434825a26004f69e446eef322089043b14050332","built_atomic",36.9249351024628,1245212672,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565195",20260809,384,"239c3e64fc90da586154ae2264a8a346881badab68c2b8586711aa0f94d7a74d","mv05d0_sample_seed_sct_v2:aad8516926587145bf4076e963ff70703c33dbbaff6c70d1c60165d04a0bf0c3","29859e504a70376b2bf87c6dc1858a30f807e526293c378ae8b67969a08116b7",10546,384,TRUE,"SRA742961_SRS3565195__20260809__sct.rds",5668977,"d14166d8b1f91669b32928d88568e857a3e3f38333b2a0d84d90737c87add79c","built_atomic",35.887579202652,1336119296,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565196",20260809,384,"bcc1893b68aeb5ee475c49e21c2de1c07c889880493d3a6d1c6470c3aa446327","mv05d0_sample_seed_sct_v2:93d0b69880866b57e5e6032a5d6c0fac29a6443721256d074b5ab60487daef5f","1aaf643f6dbf28704b1e38bdcedc346fcf77d3adea8f70ca349627603908a14b",10433,384,TRUE,"SRA742961_SRS3565196__20260809__sct.rds",6455312,"7cbf77d16b7adb8c263789d393edf09c67b5255bfc861e1c98e92381276930ca","built_atomic",37.0653240680695,1514299392,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565197",20260809,384,"83856d8853e595b405f7522e26cd009870a3f482d72ce9e81729ba815ceff158","mv05d0_sample_seed_sct_v2:c3ccf735d3225f46408db4d36611ffbd98af28e3577e4998cc9520e2816ff745","1148873eb5522f80b89520112737ce2ca33e30e394661d8d8db32d71d6106d9a",9809,384,TRUE,"SRA742961_SRS3565197__20260809__sct.rds",5674406,"0cc1700e3ee93175f12382edde4930f45e7fe713fb59eb7b232291ccc13899ab","built_atomic",37.9087536334991,1697538048,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565198",20260809,384,"66b4d67b4fb84514bb78286b60eb0fc8305ac01d024716588f81c8e869e80083","mv05d0_sample_seed_sct_v2:d667f45d16390e84bccd3e4a762a371ece080c6effc0460158565d68317d4c2b","2109b5668c28f3dc66f0f11e6ff71876507b660fac5cfa47e587d904300ade0c",10051,384,TRUE,"SRA742961_SRS3565198__20260809__sct.rds",5549841,"e1bbff11d3db5726e1353579b04572340eea0ff78b74423b1b811ef2a9c20184","built_atomic",36.3289394378662,1243484160,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565199",20260809,384,"3246b7c7c9384c63a502c7f52e600c5bf2066585ad40e253f8fc4c377b0349ed","mv05d0_sample_seed_sct_v2:25f6e2bf86d40668bdf78b49d8ba728f83106144bb9e4752ff16674936f7651c","3ed4a9b5bd1946b948547d817f29095aa0d586d987759b0bca4e1f91c4381376",11089,384,TRUE,"SRA742961_SRS3565199__20260809__sct.rds",4832983,"d37fcc47f79636fa98b5c19219f38f0e0f6d23bda242ba162f53fd001fb350f6","built_atomic",38.9189722537994,1343070208,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565201",20260809,384,"3f22973abe02325ae464c497bba5580f9a59116dd9969eec8537abd756a5c06b","mv05d0_sample_seed_sct_v2:52db7b0c833baf1d88b4fac1b328c960730366ab9c56cbee20cba34a56814b09","d93462bfe049249acdafd8cf700f549615312312fbbce049ca3aabcaeb193030",10409,384,TRUE,"SRA742961_SRS3565201__20260809__sct.rds",5602016,"bd466a2365c7612cd124ae742ce0069ef6c7f5d63b26cee9f353166f15d138c5","built_atomic",38.0796275138855,1354244096,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565202",20260809,384,"3b61df30c6cabe420d66c1ffe738cc2256f74406e914221b8e2a113f6a388cbc","mv05d0_sample_seed_sct_v2:c37e72fe739941359bebbf6f2d2e0d167fa05401de24f4bce769d3d80c7f8ddd","24b85bdc12bdccc9c1ab4d9e1943cf601d521bb8f5e0ee52052e840c13be1ef0",11419,384,TRUE,"SRA742961_SRS3565202__20260809__sct.rds",5958635,"2867e166cab03711b9d87d12d3cbc83a1fa8975e81585bed95cd193f04506a62","built_atomic",37.8862905502319,1322586112,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565203",20260809,384,"236b47e6b0af7b17eb6227ebf8f5f1c01c6eaa14f13fd3834172c25a62b1977f","mv05d0_sample_seed_sct_v2:05320e320136c79eb1740fc24b26848233a82f544229b66c6759f3f21201fa2b","c938fe9f45b423df0c27771e76c5a9e8ad27d64aa1e95ec1d3191a0a334a5215",11058,384,TRUE,"SRA742961_SRS3565203__20260809__sct.rds",7340221,"749581d8ce8457468f0944a714755c667655cb0e8c5f01d33a9566a7976b4261","built_atomic",37.7665600776672,1390825472,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565204",20260809,384,"7e7df782a9188411197c890d8c9657ff70d085005474f0de25809c66e7a6b8c5","mv05d0_sample_seed_sct_v2:1c7e39735fa6edc44b2fae978d66be76b2690ea68999e69ec57ea9137ef5e05d","fea5d2676b79b24a0fa7aac7b80fc3ee2259c6f987ec21d67723a445aca9aef0",11821,384,TRUE,"SRA742961_SRS3565204__20260809__sct.rds",6632121,"ac85a911a6839082fb4eb6c8e657942c1b71d7209ff4f5a1e94a29d919b78110","built_atomic",36.7097928524017,1274302464,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565205",20260809,384,"5ee8b9c66b7ef76d3124dbeb6e3201867e340a8ea17b3784bae01406d0642e85","mv05d0_sample_seed_sct_v2:a6c86ed26c4943040473493fb4fb98c8d0d8f3cfa806663390c1ff5499511de7","373793814293637859e454c81de5e7988911d9fdae6b5d37d256bdcee79bf624",10887,384,TRUE,"SRA742961_SRS3565205__20260809__sct.rds",6729859,"622f74d8c0b5de81c6e2e279b03fb25f5dfa85e2c43f7aca09c2b3b4e94fa115","built_atomic",36.0935015678406,1281454080,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565206",20260809,384,"367fe65f172b26a066b7a118d6a8a49c09e3ea746bf006133ee6ba40548a33d8","mv05d0_sample_seed_sct_v2:08e45f0054bab13d0de5e2b67bd9d38d498f6bcc717e6d108a24565d8f7361c9","1083acd78780f2b8ebbcf882531cc466dfab6f77ee66c8dcd8c222fb0e4a0b80",9311,384,TRUE,"SRA742961_SRS3565206__20260809__sct.rds",4538514,"9c9b14460f980ad4851f1a89aaa428933f31421677b82efeb3b3f47c3dfff69b","built_atomic",34.627124786377,1085378560,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565207",20260809,384,"fd7ac098e846b03e6a5c1359f2bb2f17ddc93a3054121af18c215c2e2b13febc","mv05d0_sample_seed_sct_v2:9f787a6636d055d32b191306f70c97c9cfec015c7a945149f8768df7e5caebf4","e31103e92d9b583c811e2efd7c0777b62a33db4f529e5dd042842bc40332351e",11478,384,TRUE,"SRA742961_SRS3565207__20260809__sct.rds",6566380,"80c3b5374803342727afac23727ae343050b58b92eb4a09a0df851d20efbaa5b","built_atomic",36.465384721756,1301950464,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565208",20260809,384,"176ac67eae96ff637353cfb27833040aa81861bbf5c304acd78fceac678a7032","mv05d0_sample_seed_sct_v2:3b21b89390cf83405175250f055e6f7031f938295067513392da5a8d8b0fdd57","b57f91906746e7bceeb20832c7c1d5105fcffb7fd508cb418f83685f07be1162",9941,384,TRUE,"SRA742961_SRS3565208__20260809__sct.rds",4629838,"98f6cfa8d6bf2b47bc9a4bcf228cae6ef7c50ec2ccee39ae73ee9be7cbdb1a2f","built_atomic",36.2167983055115,1207255040,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565209",20260809,384,"b008aaf32c0e240148ee96337ebb784a0d4f21dff01ef65d3a054ffea31a3785","mv05d0_sample_seed_sct_v2:cf466f574ebaed2e1b64c06c03a9356622eac34e9e741be54d62677381742d61","63eba3b088231ed5e69e2e189ab59d1955f74e23cf9ad0b3be0a540da909e114",10626,384,TRUE,"SRA742961_SRS3565209__20260809__sct.rds",5602416,"d03e84f1fc3b0eec60107dbc4a790bd68896bf892d4fa012068599c384353bed","built_atomic",36.1743671894073,1264046080,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565210",20260809,384,"6e71b7a8119390b6d64b170cfa2de962684d3e631abc4969299f91485d9141d7","mv05d0_sample_seed_sct_v2:9754dc068b5db26ea3833ac1851588086305224f07751b143b13031540854ef1","d3f1ae227cff084f138b46f72498db8e29da279ef53fd506bc9b46adb47a43f9",12479,384,TRUE,"SRA742961_SRS3565210__20260809__sct.rds",7281078,"7a6b0659019cc9bbf9c8b84c34d4b5da9fba87d7efcd1f0152c7bf301e2a4477","built_atomic",36.7622680664062,1294729216,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565211",20260809,384,"b0f5fab70d298f64a2d9ff7a5b6e5b078dbd6610f1b1000be42501445831b829","mv05d0_sample_seed_sct_v2:6d0016d14cdc7707f33e84ae97d65fdb8799591b93e3899ec11ee0736b262da7","c48bfff4c62baa401b902197f3e355f38cfef583b22f4bc8a9630d75d358f7b6",11718,384,TRUE,"SRA742961_SRS3565211__20260809__sct.rds",7363781,"6cdd083da4e9cf704f4bd7a85147e73f98f55bbdfa9529123d6533db23807de5","built_atomic",35.3043215274811,1371107328,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA850958_SRS4386101",20260809,384,"16725993e8ddbc3f38a4ae8e838886830572a430a8abeb54b5c7512acd7d5e47","mv05d0_sample_seed_sct_v2:d92de99032f9116a8f04e7d65c47dfbf216418b65eebd18931ff25f1252c2995","8804c5d31ca59f72d282532ca87e1932d155086c08790dbe4657bf84b88d4c96",10986,384,TRUE,"SRA850958_SRS4386101__20260809__sct.rds",3584462,"df934ef1c4620d2861c11b6172a108cc1661d7d2d64d96895879d38743aff147","built_atomic",36.6325109004974,1104576512,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA850958_SRS4386109",20260809,384,"970763a7c85cfbceb55fb979b91f6fc5f4082da82d8362e1248ab57b25d5785b","mv05d0_sample_seed_sct_v2:0be3bedd53ecc9790268b233dbb4fc690d894a43684746fd151fb1baf802258c","c09cb08c078492c2993f197f72c4b64a47c067a6a55cda9d4b26c18344bccca1",12453,384,TRUE,"SRA850958_SRS4386109__20260809__sct.rds",4559933,"546cd1dd9797ebf88d3b8aeb1f0bd85fe97d4d4a3550bcda7ca8d368b9076b11","built_atomic",37.1448066234589,1133449216,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA850958_SRS4386110",20260809,384,"faa4f07cf3420f07d6babf7656f6f461cbc0656a3534d7f474885d5e322be9bd","mv05d0_sample_seed_sct_v2:300e070b9a945a3032e424fcb0c5190667660402bf9169556cbe73fc07171b01","13290eb92233708c16db590151778311258b1483c603a2c5f330eafff6523139",12649,384,TRUE,"SRA850958_SRS4386110__20260809__sct.rds",4860954,"17e075a883464a2f7a8678cb7cd6ec17fabd5e82579c1175ad8c9d804cd09e1c","built_atomic",35.1927282810211,1085558784,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
