"evaluation_unit_id","execution_order","endpoint_id","population_id","label_axis","stack_id","homology_dimension","method_id","method_role","selected_k","metric_id","seed_mean","seed_median","seed_minimum","seed_maximum","seed_jackknife_se","completed_seeds","expected_seeds","status","representation_label","method_label","metric_label","endpoint_label","inference_performed","ranking_performed","biological_claim"
"mv10p_outcome_v1:d2b3a27a6db97160b56cdfeaebc6aab9725933750b625e22fbd805ace4172c65",175,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","existing_selectedfit_data_exact500","H1","hclust_complete_v1","sensitivity",3,"adjusted_rand_index",0.0882450951596019,0.0864188571596421,0.0771046420141621,0.101050649253858,0.00444835917002879,5,5,"completed","Historical selected-fit data","Complete linkage","Adjusted Rand index","Full 124: approach (confounded diagnostic)",FALSE,FALSE,FALSE
"mv10p_outcome_v1:710a1c4d141a72296a16dec74e98f4f9b63843a666ee24447a62b68f71b3627d",176,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","existing_selectedfit_data_exact500","H1","hclust_complete_v1","sensitivity",3,"normalized_mutual_information_max",0.0748014871634291,0.0765752648243541,0.0645582147575218,0.085704859690956,0.00403351698517071,5,5,"completed","Historical selected-fit data","Complete linkage","Normalized mutual information","Full 124: approach (confounded diagnostic)",FALSE,FALSE,FALSE
"mv10p_outcome_v1:6736ea0e2fd0ed71d41a67324450d58ada586b7fa6eed53c9fc2980af2360eb5",177,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","existing_selectedfit_data_exact500","H1","diana_dissimilarity_v1","sensitivity",3,"adjusted_rand_index",0.054124298592024,0.0476717353359546,0.0410078136572359,0.0711292989576637,0.00613989772111313,5,5,"completed","Historical selected-fit data","DIANA","Adjusted Rand index","Full 124: approach (confounded diagnostic)",FALSE,FALSE,FALSE
"mv10p_outcome_v1:b36f3111f111c8ab4a5f506f9c423462f0aa0d85ca7034bc264c7dc1ebc8ac94",178,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","existing_selectedfit_data_exact500","H1","diana_dissimilarity_v1","sensitivity",3,"normalized_mutual_information_max",0.0503792357624231,0.0485083934087366,0.0462901835941708,0.0563161974960794,0.00191854161070656,5,5,"completed","Historical selected-fit data","DIANA","Normalized mutual information","Full 124: approach (confounded diagnostic)",FALSE,FALSE,FALSE
"mv10p_outcome_v1:a9f8767e3018f89dc95932334fa2dfc1ab545f70f3c70e5bb607507b27f73b55",179,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","existing_selectedfit_data_exact500","H1","hclust_single_diagnostic_v1","diagnostic",3,"adjusted_rand_index",0.172018556617015,0.22094373107297,-0.0236821412068048,0.22094373107297,0.048925174455955,5,5,"completed","Historical selected-fit data","Single linkage (diagnostic)","Adjusted Rand index","Full 124: approach (confounded diagnostic)",FALSE,FALSE,FALSE
"mv10p_outcome_v1:ee33bbde2222e59162d1a8f46a779f791833d183b56134120ef0032a965df3e1",180,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","existing_selectedfit_data_exact500","H1","hclust_single_diagnostic_v1","diagnostic",3,"normalized_mutual_information_max",0.105881005442799,0.131310371204904,0.00416354239437732,0.131310371204904,0.0254293657621053,5,5,"completed","Historical selected-fit data","Single linkage (diagnostic)","Normalized mutual information","Full 124: approach (confounded diagnostic)",FALSE,FALSE,FALSE
"mv10p_outcome_v1:acbaba707bf30a698dd3150de8906982ed123374f627199427cb29fdf8520884",181,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H0","pam_dissimilarity_v1","primary",2,"adjusted_rand_index",0.110649088231321,0.111724362969828,0.107063501611487,0.112857103470313,0.00117036475366618,5,5,"completed","All-QC SCT data","PAM (primary)","Adjusted Rand index","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:f80357fbae689be0f85e80f339b166cee389f1b85ee39db9bfe9a4a279475da6",182,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H0","pam_dissimilarity_v1","primary",2,"normalized_mutual_information_max",0.119658981970168,0.118282238133047,0.114756230110529,0.126052909262091,0.0018748808147971,5,5,"completed","All-QC SCT data","PAM (primary)","Normalized mutual information","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:2db87aea55d1f21fe62ca6e9b98165afcea79f5a5cdef7bff7784245c8b3549d",183,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H0","hclust_average_v1","sensitivity",2,"adjusted_rand_index",0.111724362969828,0.111724362969828,0.111724362969828,0.111724362969828,0,5,5,"completed","All-QC SCT data","Average linkage","Adjusted Rand index","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:157a60e043044968f29b062b111155779946769e9256082ea052d77934c03ca9",184,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H0","hclust_average_v1","sensitivity",2,"normalized_mutual_information_max",0.126052909262091,0.126052909262091,0.126052909262091,0.126052909262091,0,5,5,"completed","All-QC SCT data","Average linkage","Normalized mutual information","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:a26c23c9f37538c026f261daf57d6de1937ffeca90fa9220a16d59e38354174b",185,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H0","hclust_complete_v1","sensitivity",2,"adjusted_rand_index",0.0968056395738693,0.0947610890156197,0.0789826167051372,0.111724362969828,0.00658169933074921,5,5,"completed","All-QC SCT data","Complete linkage","Adjusted Rand index","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:e051d349828e250af75bdc77774bf0c0307b69458dc69c34d30882a04347e89b",186,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H0","hclust_complete_v1","sensitivity",2,"normalized_mutual_information_max",0.119120332596731,0.126052909262091,0.105952855459302,0.129586031305997,0.00501824412167791,5,5,"completed","All-QC SCT data","Complete linkage","Normalized mutual information","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:c44ed3f57975c8c10c34cc99b8f581e9f10c161e41c537392cf04979f8bb4175",187,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H0","diana_dissimilarity_v1","sensitivity",2,"adjusted_rand_index",0.112713029487093,0.111724362969828,0.103317569788148,0.128602609595688,0.00432243451653237,5,5,"completed","All-QC SCT data","DIANA","Adjusted Rand index","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:8cd809a32707e98346228d4dc5134daab5b2a4c696c529c2568d7873f25a7799",188,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H0","diana_dissimilarity_v1","sensitivity",2,"normalized_mutual_information_max",0.121629053429893,0.120921294212124,0.111880298289358,0.131008527252847,0.00327326558769067,5,5,"completed","All-QC SCT data","DIANA","Normalized mutual information","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:24196cf6f38ce7e041bdd62f904fd3ef3d326ed91be5c8767377f568d626f146",189,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H0","hclust_single_diagnostic_v1","diagnostic",2,"adjusted_rand_index",-0.00621388097800851,-0.00621388097800851,-0.00621388097800851,-0.00621388097800851,0,5,5,"completed","All-QC SCT data","Single linkage (diagnostic)","Adjusted Rand index","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:3167bf29f91d5c7033dfe8ff935bec9122b3e8f4f50d09affd710f685d52b7a0",190,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H0","hclust_single_diagnostic_v1","diagnostic",2,"normalized_mutual_information_max",0.0470031022989841,0.0470031022989841,0.0470031022989841,0.0470031022989841,0,5,5,"completed","All-QC SCT data","Single linkage (diagnostic)","Normalized mutual information","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:2cce55bc8d02a53029d21e0e2eef71bd9c761f877590f41ec30fa94b3f6cd82a",191,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H1","pam_dissimilarity_v1","primary",3,"adjusted_rand_index",0.14862403153477,0.152413080764529,0.137082368927068,0.158769147282117,0.00458446834274327,5,5,"completed","All-QC SCT data","PAM (primary)","Adjusted Rand index","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:5ec6707dcf73bcb8017da65a59814438f8571b314c03c71080e09b32cc0537a2",192,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H1","pam_dissimilarity_v1","primary",3,"normalized_mutual_information_max",0.213075557023049,0.214461930107444,0.202772165007333,0.220662687175092,0.00301342644856727,5,5,"completed","All-QC SCT data","PAM (primary)","Normalized mutual information","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:2e1bf2e928f1a19232262919180fdf99df2c80058b9f0d312cefb0334bde93a0",193,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H1","hclust_average_v1","sensitivity",3,"adjusted_rand_index",0.11025315973626,0.118633737758336,0.0819220338858655,0.126053458138638,0.00782719839922637,5,5,"completed","All-QC SCT data","Average linkage","Adjusted Rand index","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:a4f0fdff879884574ceb63086ecc8c756d06de31a60ddd446a49c5d4f97d3981",194,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H1","hclust_average_v1","sensitivity",3,"normalized_mutual_information_max",0.169757245293218,0.169876323492894,0.157433462750098,0.186745302709616,0.00532423783230729,5,5,"completed","All-QC SCT data","Average linkage","Normalized mutual information","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:be31cc152832d80948d753f6efd74e6c5945804426e36c7f31dae979d36b9a78",195,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H1","hclust_complete_v1","sensitivity",3,"adjusted_rand_index",0.0990347001333286,0.0934993366815801,0.0819220338858655,0.131529363542004,0.00923842465984053,5,5,"completed","All-QC SCT data","Complete linkage","Adjusted Rand index","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:eb7e170f19832816aeb188af97211fd89b4e81820dc3198c533c090643aa6e5f",196,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H1","hclust_complete_v1","sensitivity",3,"normalized_mutual_information_max",0.181814310594992,0.186745302709616,0.162317646656701,0.203537517807886,0.0074636037156417,5,5,"completed","All-QC SCT data","Complete linkage","Normalized mutual information","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:184eba7c55987b7001977262b01184360a53157756fd4852be5672baeeeb2263",197,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H1","diana_dissimilarity_v1","sensitivity",3,"adjusted_rand_index",0.0829700045724477,0.0809421276969724,0.0791577115046448,0.0891814860412453,0.00199292071732711,5,5,"completed","All-QC SCT data","DIANA","Adjusted Rand index","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:fb6ecfd0ef35f09a4db3d58a6753eea0f252b34b4745b1180a68a3271080a6f8",198,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H1","diana_dissimilarity_v1","sensitivity",3,"normalized_mutual_information_max",0.18945340310632,0.189878179134128,0.186975416657276,0.191728586344843,0.000841151920885953,5,5,"completed","All-QC SCT data","DIANA","Normalized mutual information","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:8dfb61f2aac266583c184a738c942cccf949f85755d4e2c4441c8bc273d81632",199,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H1","hclust_single_diagnostic_v1","diagnostic",3,"adjusted_rand_index",0.00685081007225771,0.00761638649781422,-0.00319978367659652,0.0146046745444424,0.00285390233494087,5,5,"completed","All-QC SCT data","Single linkage (diagnostic)","Adjusted Rand index","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:3a6717a2e4b85d77cbd6ea77b07f76032994ab7bb63c4848c24c0f99a83333f0",200,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H1","hclust_single_diagnostic_v1","diagnostic",3,"normalized_mutual_information_max",0.0172814245811238,0.0156282295828217,0.00898689138741485,0.0305355427697391,0.00355436415527838,5,5,"completed","All-QC SCT data","Single linkage (diagnostic)","Normalized mutual information","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:0e3c9357749c72df49520e85d0479c37c927ff7e231918114c0c80a12e4cbd3a",201,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_residual_exact500","H0","pam_dissimilarity_v1","primary",2,"adjusted_rand_index",0.0794068972337671,0.0763778728495356,0.0647070592191927,0.0947610890156197,0.00499693075815048,5,5,"completed","All-QC Pearson residual (primary)","PAM (primary)","Adjusted Rand index","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:e989f48ec5268af36c20923bc3a398329e0c244ac27d375c98cab20e98814f35",202,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_residual_exact500","H0","pam_dissimilarity_v1","primary",2,"normalized_mutual_information_max",0.0961696073424781,0.0939659488574878,0.0873637127796146,0.105952855459302,0.00312035729716795,5,5,"completed","All-QC Pearson residual (primary)","PAM (primary)","Normalized mutual information","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:5bac54932f85245f24e2b22eeff17a981cf4a07fa099c8777501fec9e4d8a851",203,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_residual_exact500","H0","hclust_average_v1","sensitivity",2,"adjusted_rand_index",0.0978754585782773,0.0971313348905073,0.0888921403960132,0.111724362969828,0.0043438665063659,5,5,"completed","All-QC Pearson residual (primary)","Average linkage","Adjusted Rand index","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:87af44737a2f3c77659f7141263f89d8dbeffc3357a99a6a6d58587b9c716629",204,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_residual_exact500","H0","hclust_average_v1","sensitivity",2,"normalized_mutual_information_max",0.114815934326865,0.114124486286105,0.107186151940082,0.126052909262091,0.00364278065324345,5,5,"completed","All-QC Pearson residual (primary)","Average linkage","Normalized mutual information","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:a0cde1b29cbef85eebf80a8de1564f0c7b5401495f2e0b283185a5e56f362fd4",205,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_residual_exact500","H0","hclust_complete_v1","sensitivity",2,"adjusted_rand_index",0.0868919702211082,0.0888921403960132,0.0535999100412674,0.111724362969828,0.0101690184576823,5,5,"completed","All-QC Pearson residual (primary)","Complete linkage","Adjusted Rand index","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:ba5f3af85e7a7bb2840739ec95763694a5d92094f6822815d5529a2fe3260f5e",206,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_residual_exact500","H0","hclust_complete_v1","sensitivity",2,"normalized_mutual_information_max",0.105379784351468,0.107186151940082,0.0858432106512504,0.126052909262091,0.00807688331216192,5,5,"completed","All-QC Pearson residual (primary)","Complete linkage","Normalized mutual information","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:042597a0781a8954c711eaf6d369ec5fe0dd7306408d22c33f8e199a478338ad",207,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_residual_exact500","H0","diana_dissimilarity_v1","sensitivity",2,"adjusted_rand_index",0.0872896449316377,0.0848105922349521,0.0647070592191927,0.112857103470313,0.00768066782544566,5,5,"completed","All-QC Pearson residual (primary)","DIANA","Adjusted Rand index","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:dc63be30203db8311e5cd46ab26298c6fe944f56baaeb41e391cd20bc6ee713d",208,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_residual_exact500","H0","diana_dissimilarity_v1","sensitivity",2,"normalized_mutual_information_max",0.101371763349286,0.0995995707584985,0.0873637127796146,0.118282238133047,0.0049441029783781,5,5,"completed","All-QC Pearson residual (primary)","DIANA","Normalized mutual information","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:0cfd253effe471bc345efb58b0dd54c5027daef593133ad6578815ed4bc12589",209,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_residual_exact500","H0","hclust_single_diagnostic_v1","diagnostic",2,"adjusted_rand_index",-0.00148981569088058,-0.00319978367659652,-0.00546611392242754,0.00761638649781422,0.0023184675700138,5,5,"completed","All-QC Pearson residual (primary)","Single linkage (diagnostic)","Adjusted Rand index","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:f8b31922a24a565ee6239de6dd1d86fe0e922a8d0ab3e686e9e1531d0fb313ad",210,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_residual_exact500","H0","hclust_single_diagnostic_v1","diagnostic",2,"normalized_mutual_information_max",0.012151846691304,0.00898689138741485,0.00898689138741485,0.0181703297114539,0.00197937113875996,5,5,"completed","All-QC Pearson residual (primary)","Single linkage (diagnostic)","Normalized mutual information","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:64a76e04196334602a92ba415aef1cf7efdeb4caa23dceb025c2ba8385037b87",211,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_residual_exact500","H1","pam_dissimilarity_v1","primary",3,"adjusted_rand_index",0.15390229685706,0.150591072098178,0.14127339370122,0.169736124293829,0.00528303826970563,5,5,"completed","All-QC Pearson residual (primary)","PAM (primary)","Adjusted Rand index","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:44aa01dfc3344350e80690b665daf89d86b0e2f6d501949290301f0a7f3bf138",212,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_residual_exact500","H1","pam_dissimilarity_v1","primary",3,"normalized_mutual_information_max",0.195086823188318,0.199276816094272,0.178317593234086,0.212148460512605,0.00690870354194173,5,5,"completed","All-QC Pearson residual (primary)","PAM (primary)","Normalized mutual information","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:bf590d8e823eab136618b79d33ac3684d89e5e4ccb025d4fba13bf13bdd851e0",213,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_residual_exact500","H1","hclust_average_v1","sensitivity",3,"adjusted_rand_index",0.105601046087873,0.0879967033828616,0.0794439009433087,0.145677744465871,0.0137071165121946,5,5,"completed","All-QC Pearson residual (primary)","Average linkage","Adjusted Rand index","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:519e5f90ebda209b43734e0bfc7c09b79ba9388c9ce1b2fff5c9581905aa19cc",214,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_residual_exact500","H1","hclust_average_v1","sensitivity",3,"normalized_mutual_information_max",0.153045857145032,0.15119285786549,0.127285557205618,0.179528432008352,0.0116407576380123,5,5,"completed","All-QC Pearson residual (primary)","Average linkage","Normalized mutual information","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:dafbf740d6a78df897dd8cfe2ca30e5daf0f794dbb8adc8c82a9303dec13e2e0",215,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_residual_exact500","H1","hclust_complete_v1","sensitivity",3,"adjusted_rand_index",0.109797306494746,0.118583164742646,0.0613368411579035,0.14063811922754,0.0137523955655723,5,5,"completed","All-QC Pearson residual (primary)","Complete linkage","Adjusted Rand index","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:49714dc1cd6fcbe98a371144267168828e892d51ce8b4e9780d3843be8b48549",216,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_residual_exact500","H1","hclust_complete_v1","sensitivity",3,"normalized_mutual_information_max",0.154749622881639,0.137496064925644,0.128093063101916,0.20108219725837,0.014104430658236,5,5,"completed","All-QC Pearson residual (primary)","Complete linkage","Normalized mutual information","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:10b7c7a7846ef699ad6e83aa060145e1afdf8f1cb108e5363a2efe7056df681b",217,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_residual_exact500","H1","diana_dissimilarity_v1","sensitivity",3,"adjusted_rand_index",0.0863805982508932,0.0893171191999511,0.0711028309236247,0.0952387410692239,0.00408517259508845,5,5,"completed","All-QC Pearson residual (primary)","DIANA","Adjusted Rand index","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:950e9bcdf47ec6f05121bc80ff8d1da747012be10c766b34fe88f70475e595fc",218,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_residual_exact500","H1","diana_dissimilarity_v1","sensitivity",3,"normalized_mutual_information_max",0.17781123890334,0.172949452683357,0.159551657385586,0.201555055829346,0.00703043300636007,5,5,"completed","All-QC Pearson residual (primary)","DIANA","Normalized mutual information","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:865488a342d7865083d3393bc89ec56e3bb87a51148e0c1170693938e84b03a4",219,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_residual_exact500","H1","hclust_single_diagnostic_v1","diagnostic",3,"adjusted_rand_index",0.00524140043301139,0.00431154788578406,-0.00780105509622326,0.021073413603928,0.0056358188286054,5,5,"completed","All-QC Pearson residual (primary)","Single linkage (diagnostic)","Adjusted Rand index","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:fd9c6b4acbd6b58dea1cef0b1df29080481c552bbd8e9405fc6286ce5642f1a7",220,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_residual_exact500","H1","hclust_single_diagnostic_v1","diagnostic",3,"normalized_mutual_information_max",0.0312415599377679,0.02756019838411,0.0181703297114539,0.0554121753618068,0.00638035118026731,5,5,"completed","All-QC Pearson residual (primary)","Single linkage (diagnostic)","Normalized mutual information","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:1445f52e8bba96e7d402dcb3d2a978316e759958d57c81fd028a8847430ab718",221,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","existing_selectedfit_data_exact500","H0","pam_dissimilarity_v1","primary",2,"adjusted_rand_index",0.110095411125427,0.108743369634666,0.103317569788148,0.118495511122522,0.00259950234906399,5,5,"completed","Historical selected-fit data","PAM (primary)","Adjusted Rand index","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:7507e33092ace24b12faf1da42c4866b481236e7c82646b9664b22e59d0ebb3b",222,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","existing_selectedfit_data_exact500","H0","pam_dissimilarity_v1","primary",2,"normalized_mutual_information_max",0.118010356014377,0.118282238133047,0.111880298289358,0.124211719326829,0.0021814138892097,5,5,"completed","Historical selected-fit data","PAM (primary)","Normalized mutual information","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:fcfe7ca956889edae79c230e953e7d581a8da909823f57727988c43ade126c3c",223,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","existing_selectedfit_data_exact500","H0","hclust_average_v1","sensitivity",2,"adjusted_rand_index",0.111724362969828,0.111724362969828,0.111724362969828,0.111724362969828,0,5,5,"completed","Historical selected-fit data","Average linkage","Adjusted Rand index","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:17dbe6d83dbbc97842766bbadfc91111f4ce27f946c199f0af04a495f22aec79",224,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","existing_selectedfit_data_exact500","H0","hclust_average_v1","sensitivity",2,"normalized_mutual_information_max",0.126052909262091,0.126052909262091,0.126052909262091,0.126052909262091,0,5,5,"completed","Historical selected-fit data","Average linkage","Normalized mutual information","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:1e912e822cebe22ed54eda3b0169653b795277892df4a76ca8d6146f5c565233",225,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","existing_selectedfit_data_exact500","H0","hclust_complete_v1","sensitivity",2,"adjusted_rand_index",0.105781596404882,0.111724362969828,0.0820105301450999,0.111724362969828,0.00594276656494562,5,5,"completed","Historical selected-fit data","Complete linkage","Adjusted Rand index","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:9c6f4bebd9f8ea1deef0b68b753b3e77398361943badfe24ab666239e3acf309",226,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","existing_selectedfit_data_exact500","H0","hclust_complete_v1","sensitivity",2,"normalized_mutual_information_max",0.120563630712131,0.126052909262091,0.09860651651229,0.126052909262091,0.0054892785499602,5,5,"completed","Historical selected-fit data","Complete linkage","Normalized mutual information","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:5b25e84a0288dd80aa3fbd858069d1d303f98f38a0c2f3c63274055ed0a1be38",227,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","existing_selectedfit_data_exact500","H0","diana_dissimilarity_v1","sensitivity",2,"adjusted_rand_index",0.112713029487093,0.111724362969828,0.103317569788148,0.128602609595688,0.00432243451653237,5,5,"completed","Historical selected-fit data","DIANA","Adjusted Rand index","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:d54a266ac3344fec8b4d2e7af75e77563f86260ef668ce22cc81a8d4196832f0",228,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","existing_selectedfit_data_exact500","H0","diana_dissimilarity_v1","sensitivity",2,"normalized_mutual_information_max",0.121629053429893,0.120921294212124,0.111880298289358,0.131008527252847,0.00327326558769067,5,5,"completed","Historical selected-fit data","DIANA","Normalized mutual information","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:e9f8d9b2798e6cf89d11663fc25d7de88fe144594042288945f313e37a80fa4f",229,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","existing_selectedfit_data_exact500","H0","hclust_single_diagnostic_v1","diagnostic",2,"adjusted_rand_index",-0.00606432756689232,-0.00621388097800851,-0.00621388097800851,-0.00546611392242754,0.000149553411116194,5,5,"completed","Historical selected-fit data","Single linkage (diagnostic)","Adjusted Rand index","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:3a90af10f722ad8124b80a40d0093f2bb499ed21bb7c9c0f2f2bfb25d1ab6121",230,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","existing_selectedfit_data_exact500","H0","hclust_single_diagnostic_v1","diagnostic",2,"normalized_mutual_information_max",0.0412365477814781,0.0470031022989841,0.0181703297114539,0.0470031022989841,0.00576655451750604,5,5,"completed","Historical selected-fit data","Single linkage (diagnostic)","Normalized mutual information","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:a73edb22bb47299b9054963762e3eca8d84835190ba76f4d2b7af51bee340768",231,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","existing_selectedfit_data_exact500","H1","pam_dissimilarity_v1","primary",3,"adjusted_rand_index",0.136714179496693,0.136750493770839,0.0859253478150117,0.174400712684073,0.0156891144077444,5,5,"completed","Historical selected-fit data","PAM (primary)","Adjusted Rand index","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:f7aec8e17303e658957a86be8bb2861b89e952153ed873e4976161bc525c93b4",232,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","existing_selectedfit_data_exact500","H1","pam_dissimilarity_v1","primary",3,"normalized_mutual_information_max",0.203643933908352,0.206970613448667,0.172767847416949,0.222543432608311,0.00928058812043344,5,5,"completed","Historical selected-fit data","PAM (primary)","Normalized mutual information","Primary 90: tissue",FALSE,FALSE,FALSE
